,Date,GeneratedTrend,GeneratedCycle,GeneratedAR,Noise,Signal,Signal_4000_D_0_linear_0__1.0_0
73,2000-03-14,0,0,0.2050272755804946,-0.9047861581686361,3.191652057131757,3.191652057131757
74,2000-03-15,0,0,0.20793234435689426,1.8436915300279588,5.9430348141047515,5.9430348141047515
75,2000-03-16,0,0,0.21083741313329385,1.5255072386625639,5.627755591515756,5.627755591515756
76,2000-03-17,0,0,0.21374248190969344,-1.445535581617193,2.6596178400123986,2.6596178400123986
77,2000-03-18,0,0,0.21664755068609304,0.377160611108241,4.485219101514232,4.485219101514232
78,2000-03-19,0,0,0.2195526194624926,-0.07055722918362475,4.040406329998766,4.040406329998766
79,2000-03-20,0,0,0.22245768823889223,0.6041597071163749,4.718028335075165,4.718028335075165
80,2000-03-21,0,0,0.22536275701529182,0.4721489975165859,4.588922694251776,4.588922694251776
81,2000-03-22,0,0,0.22826782579169147,0.8199172930519578,4.939596058563548,4.939596058563548
82,2000-03-23,0,0,0.231172894568091,0.9075196171068387,5.030103451394828,5.030103451394828
83,2000-03-24,0,0,0.23407796334449066,-0.5858228746593539,3.539666028405035,3.539666028405035
84,2000-03-25,0,0,0.2369830321208902,0.9375588422367473,5.065952814077535,5.065952814077535
85,2000-03-26,0,0,0.23988810089728982,-0.2546080917850404,3.876690948832148,3.876690948832148
86,2000-03-27,0,0,0.24279316967368947,0.9735987122811475,5.107802821674735,5.107802821674735
87,2000-03-28,0,0,0.24569823845008903,0.20728277243476398,4.344391950604751,4.344391950604751
88,2000-03-29,0,0,0.24860330722648857,1.0996419726694937,5.239656219615881,5.239656219615881
89,2000-03-30,0,0,0.2515083760028882,0.9398969807980037,5.08281629652079,5.08281629652079
90,2000-03-31,0,0,0.2544134447792878,0.6063890007417859,4.752213385240972,4.752213385240972
91,2000-04-01,0,0,0.25731851355568736,0.0017608407142712342,4.150490293989857,4.150490293989857
92,2000-04-02,0,0,0.260223582332087,-0.9901601425103287,3.161474379541657,3.161474379541657
93,2000-04-03,0,0,0.26312865110848654,1.872394078525924,6.0269336693543085,6.0269336693543085
94,2000-04-04,0,0,0.26603371988488617,-0.24107359045991097,3.9163710691448737,3.9163710691448737
95,2000-04-05,0,0,0.26893878866128584,0.05334490701920273,4.213694635400387,4.213694635400387
96,2000-04-06,0,0,0.2718438574376854,1.030815947669532,5.1940707448271155,5.1940707448271155
97,2000-04-07,0,0,0.27474892621408503,-1.2769889870258138,2.8891708789081694,2.8891708789081694
98,2000-04-08,0,0,0.2776539949904846,0.8377197651449277,5.006784699855311,5.006784699855311
99,2000-04-09,0,0,0.2805590637668842,-1.4901114123650248,2.681858591121758,2.681858591121758
100,2000-04-10,0,0,0.2834641325432838,-1.0702150031640365,3.104660069099146,3.104660069099146
101,2000-04-11,0,0,0.28636920131968346,-0.2091286173646257,3.968651523674956,3.968651523674956
102,2000-04-12,0,0,0.289274270096083,0.6045722768300837,4.785257486646065,4.785257486646065
103,2000-04-13,0,0,0.2921793388724826,-1.743058230922982,2.440532047669399,2.440532047669399
104,2000-04-14,0,0,0.2950844076488821,1.5242268127657568,5.710722160134537,5.710722160134537
105,2000-04-15,0,0,0.29798947642528173,1.8635753177880086,6.052975733933188,6.052975733933188
106,2000-04-16,0,0,0.3008945452016814,1.2913779205556575,5.483683405477237,5.483683405477237
107,2000-04-17,0,0,0.303799613978081,1.3006962715024495,5.495906825200429,5.495906825200429
108,2000-04-18,0,0,0.30670468275448065,0.9182028263859223,5.1163184488603015,5.1163184488603015
109,2000-04-19,0,0,0.3096097515308802,-0.15880047157470745,4.0422202196760715,4.0422202196760715
110,2000-04-20,0,0,0.3125148203072798,-0.9640633588415822,3.239862401185596,3.239862401185596
111,2000-04-21,0,0,0.3154198890836794,-1.9907788200002425,2.2160520088033353,2.2160520088033353
112,2000-04-22,0,0,0.31832495786007897,0.08973072690130822,4.299466624481285,4.299466624481285
113,2000-04-23,0,0,0.3212300266364786,0.11485387954452174,4.327494845900899,4.327494845900899
114,2000-04-24,0,0,0.32413509541287816,-0.585815182419695,3.6297308527130814,3.6297308527130814
115,2000-04-25,0,0,0.3270401641892778,0.29877203836191896,4.517223142271095,4.517223142271095
116,2000-04-26,0,0,0.32994523296567735,0.22225990173870838,4.443616074424284,4.443616074424284
117,2000-04-27,0,0,0.3328503017420771,0.43518296756137465,4.65944420902335,4.65944420902335
118,2000-04-28,0,0,0.33575537051847665,-0.04574809909962204,4.1814182111387534,4.1814182111387534
119,2000-04-29,0,0,0.33866043929487627,0.049898414237597756,4.279969793252373,4.279969793252373
120,2000-04-30,0,0,0.3415655080712758,-0.9355304554703544,3.29744599232082,3.29744599232082
121,2000-05-01,0,0,0.3444705768476754,0.2873876518676211,4.523269168435195,4.523269168435195
122,2000-05-02,0,0,0.347375645624075,0.3604272671140195,4.599213852457993,4.599213852457993
123,2000-05-03,0,0,0.3502807144004746,0.408148119296598,4.649839773416971,4.649839773416971
124,2000-05-04,0,0,0.3531857831768742,-1.9407156760215802,2.3038810468751922,2.3038810468751922
125,2000-05-05,0,0,0.3560908519532738,1.444835710018092,5.692337501691264,5.692337501691264
126,2000-05-06,0,0,0.35899592072967335,0.19286086320953463,4.4432677236591065,4.4432677236591065
127,2000-05-07,0,0,0.36190098950607286,-0.4208648204222881,3.832447108803683,3.832447108803683
128,2000-05-08,0,0,0.3648060582824724,1.7402534609379348,5.996470458940306,5.996470458940306
129,2000-05-09,0,0,0.3677111270588721,-0.3640867757814793,3.895035290997291,3.895035290997291
130,2000-05-10,0,0,0.3706161958352718,1.343954419584932,5.605981555140103,5.605981555140103
131,2000-05-11,0,0,0.37352126461167134,-0.8182209613286916,3.446711243002878,3.446711243002878
132,2000-05-12,0,0,0.3764263333880709,0.08270993579791167,4.350547208905881,4.350547208905881
133,2000-05-13,0,0,0.37933140216447053,-1.291058455346977,2.9796838865373916,2.9796838865373916
134,2000-05-14,0,0,0.38223647094087015,-0.6611042318158495,3.612543178844919,3.612543178844919
135,2000-05-15,0,0,0.3851415397172697,-1.1801910156259166,3.0963614638112515,3.0963614638112515
136,2000-05-16,0,0,0.38804660849366934,0.197642638146143,4.477100186359711,4.477100186359711
137,2000-05-17,0,0,0.3909516772700689,0.4138999766425578,4.696262593632525,4.696262593632525
138,2000-05-18,0,0,0.3938567460464686,1.1973219806427609,5.482589666409128,5.482589666409128
139,2000-05-19,0,0,0.39676181482286815,1.8833538579153102,6.171526612458077,6.171526612458077
140,2000-05-20,0,0,0.3996668835992678,0.7142238203796749,5.005301643698841,5.005301643698841
141,2000-05-21,0,0,0.40257195237566734,2.2843333544703444,6.57831624656591,6.57831624656591
142,2000-05-22,0,0,0.40547702115206696,1.5641025797286243,5.860990540600589,5.860990540600589
143,2000-05-23,0,0,0.40838208992846653,0.6111037098657089,4.910896739514074,4.910896739514074
144,2000-05-24,0,0,0.41128715870486615,-0.8773633217919377,3.425334776632827,3.425334776632827
145,2000-05-25,0,0,0.41419222748126566,-1.6210874964712072,2.684515670729957,2.684515670729957
146,2000-05-26,0,0,0.4170972962576654,-0.5816729970873883,3.7268352388901755,3.7268352388901755
147,2000-05-27,0,0,0.42000236503406496,-0.5378339530983239,3.7735793516556395,3.7735793516556395
148,2000-05-28,0,0,0.4229074338104645,-1.5560236776953074,2.7582946958350556,2.7582946958350556
149,2000-05-29,0,0,0.42581250258686404,-0.05446484378125436,4.262758598525508,4.262758598525508
150,2000-05-30,0,0,0.4287175713632637,-1.8112787909180463,2.5088497201651156,2.5088497201651156
151,2000-05-31,0,0,0.43162264013966334,-0.6311752177478401,3.691858362111722,3.691858362111722
152,2000-06-01,0,0,0.43452770891606285,-0.928159184570213,3.3977794640657484,3.3977794640657484
153,2000-06-02,0,0,0.4374327776924625,1.4907219169590233,5.819565634371385,5.819565634371385
154,2000-06-03,0,0,0.44033784646886215,0.1954993352753277,4.527248121464089,4.527248121464089
155,2000-06-04,0,0,0.44324291524526177,-0.47160433354782627,3.863049521417334,3.863049521417334
156,2000-06-05,0,0,0.4461479840216614,1.8123546515314615,6.149913575273022,6.149913575273022
157,2000-06-06,0,0,0.44905305279806096,-2.2941374787994175,2.046326513718542,2.046326513718542
158,2000-06-07,0,0,0.4519581215744606,0.6512093458423532,4.9945784071367125,4.9945784071367125
159,2000-06-08,0,0,0.45486319035086015,-1.1304964495022287,3.2157776805685296,3.2157776805685296
160,2000-06-09,0,0,0.45776825912725977,-0.7773466557621179,3.57183254308504,3.57183254308504
161,2000-06-10,0,0,0.4606733279036593,1.1159384541230788,5.468022721746636,5.468022721746636
162,2000-06-11,0,0,0.46357839668005896,1.3394530165479248,5.694442352947882,5.694442352947882
163,2000-06-12,0,0,0.4664834654564586,-1.767433651389149,2.590460753787208,2.590460753787208
164,2000-06-13,0,0,0.4693885342328581,0.4244124588283147,4.785211932781071,4.785211932781071
165,2000-06-14,0,0,0.47229360300925777,1.0893090451046137,5.4530135878337695,5.4530135878337695
166,2000-06-15,0,0,0.47519867178565744,-0.38418568099812267,3.982423930507433,3.982423930507433
167,2000-06-16,0,0,0.478103740562057,0.6322014141604557,5.001716094442411,5.001716094442411
168,2000-06-17,0,0,0.4810088093384565,-0.5496559008798231,3.822763848178532,3.822763848178532
169,2000-06-18,0,0,0.4839138781148561,0.5211257395089367,4.896450557343691,4.896450557343691
170,2000-06-19,0,0,0.4868189468912557,0.10834954876317913,4.486579435374333,4.486579435374333
171,2000-06-20,0,0,0.4897240156676553,0.26166847688739403,4.642803432274947,4.642803432274947
172,2000-06-21,0,0,0.49262908444405484,-0.9147553300988593,3.469284694065094,3.469284694065094
173,2000-06-22,0,0,0.4955341532204544,0.8582377853547566,5.245182878295109,5.245182878295109
174,2000-06-23,0,0,0.49843922199685414,0.09433428997619214,4.484184451692945,4.484184451692945
175,2000-06-24,0,0,0.5013442907732537,-1.4859038586477893,2.906851371845363,2.906851371845363
176,2000-06-25,0,0,0.5042493595496532,-1.9005842612433008,2.4950760380262507,2.4950760380262507
177,2000-06-26,0,0,0.5071544283260531,-1.1375791970311377,3.260986171014814,3.260986171014814
178,2000-06-27,0,0,0.5100594971024525,-1.7620388850389275,2.6394315517834235,2.6394315517834235
179,2000-06-28,0,0,0.5129645658788521,-0.28862321917014844,4.115752286428602,4.115752286428602
180,2000-06-29,0,0,0.5158696346552518,1.0479822246933699,5.45526279906852,5.45526279906852
181,2000-06-30,0,0,0.5187747034316512,0.24995754081903795,4.660143183970588,4.660143183970588
182,2000-07-01,0,0,0.521679772208051,0.04690446151942483,4.459995173447374,4.459995173447374
183,2000-07-02,0,0,0.5245848409844502,-1.0322430367309077,3.383752743973441,3.383752743973441
184,2000-07-03,0,0,0.5274899097608502,0.40318568155495604,4.822086531035705,4.822086531035705
185,2000-07-04,0,0,0.5303949785372497,-0.684059252016005,3.737746666241143,3.737746666241143
186,2000-07-05,0,0,0.5333000473136494,1.2623221862070568,5.6870331732406045,5.6870331732406045
187,2000-07-06,0,0,0.536205116090049,-2.005556590963453,2.422059464846494,2.422059464846494
188,2000-07-07,0,0,0.5391101848664486,-0.3320303964657047,4.098490728120643,4.098490728120643
189,2000-07-08,0,0,0.5420152536428481,-0.29610040290354395,4.137325790459203,4.137325790459203
190,2000-07-09,0,0,0.5449203224192477,-2.2183607565639134,2.2179705055752326,2.2179705055752326
191,2000-07-10,0,0,0.5478253911956473,-0.18350287900215623,4.25573345191339,4.25573345191339
192,2000-07-11,0,0,0.550730459972047,0.3923080556558746,4.83444945534782,4.83444945534782
193,2000-07-12,0,0,0.5536355287484466,0.24163480655494102,4.686681275023286,4.686681275023286
194,2000-07-13,0,0,0.5565405975248462,0.10393591227835489,4.551887449523099,4.551887449523099
195,2000-07-14,0,0,0.5594456663012458,-0.8295711866366616,3.6212854193844826,3.6212854193844826
196,2000-07-15,0,0,0.5623507350776453,0.4927593914157971,4.946521066213341,4.946521066213341
197,2000-07-16,0,0,0.565255803854045,0.09011279098380783,4.546779534557752,4.546779534557752
198,2000-07-17,0,0,0.5681608726304447,-0.9975675388380426,3.4620042735123002,3.4620042735123002
199,2000-07-18,0,0,0.5710659414068441,-0.8000382143947599,3.6624386667319824,3.6624386667319824
200,2000-07-19,0,0,0.5739710101832437,0.2070755740546079,4.67245752395775,4.67245752395775
201,2000-07-20,0,0,0.5768760789596432,0.5234630271892817,4.991750045868823,4.991750045868823
202,2000-07-21,0,0,0.579781147736043,-0.6993948213325896,3.7717972661233516,3.7717972661233516
203,2000-07-22,0,0,0.5826862165124425,0.9137058074169033,5.387802963649245,5.387802963649245
204,2000-07-23,0,0,0.585591285288842,-0.6727847844386332,3.804217440570107,3.804217440570107
205,2000-07-24,0,0,0.5884963540652416,0.13332449749778202,4.613231791282922,4.613231791282922
206,2000-07-25,0,0,0.5914014228416413,0.4268960203372312,4.909708382898771,4.909708382898771
207,2000-07-26,0,0,0.5943064916180407,-0.012849391726734284,4.472868039611205,4.472868039611205
208,2000-07-27,0,0,0.5972115603944406,-0.35224830592268974,4.136374194191649,4.136374194191649
209,2000-07-28,0,0,0.6001166291708399,0.8194666083729034,5.310994177263641,5.310994177263641
210,2000-07-29,0,0,0.6030216979472397,0.5219877296053974,5.016420367272536,5.016420367272536
211,2000-07-30,0,0,0.6059267667236391,1.1972598648579713,5.694597571301509,5.694597571301509
212,2000-07-31,0,0,0.6088318355000389,-0.3824862134144711,4.117756561805466,4.117756561805466
213,2000-08-01,0,0,0.6117369042764383,0.691661918369825,5.1948097623661615,5.1948097623661615
214,2000-08-02,0,0,0.6146419730528382,0.3538850114752165,4.859937924247953,4.859937924247953
215,2000-08-03,0,0,0.6175470418292377,1.0475853374178141,5.55654331896695,5.55654331896695
216,2000-08-04,0,0,0.6204521106056373,-0.4238962336007505,4.087966816724785,4.087966816724785
217,2000-08-05,0,0,0.6233571793820368,-3.514768119101935,1.0,1.0
218,2000-08-06,0,0,0.6262622481584363,-1.3431567303045508,3.174516457573784,3.174516457573784
219,2000-08-07,0,0,0.6291673169348363,1.425506126612747,5.946084383267482,5.946084383267482
220,2000-08-08,0,0,0.6320723857112356,0.22858201102290415,4.752065336454038,4.752065336454038
221,2000-08-09,0,0,0.6349774544876353,-0.25766375938677644,4.2687246348207575,4.2687246348207575
222,2000-08-10,0,0,0.6378825232640349,0.0503707161894736,4.579664179173407,4.579664179173407
223,2000-08-11,0,0,0.6407875920404346,-1.3802108750499156,3.1519876567104173,3.1519876567104173
224,2000-08-12,0,0,0.6436926608168342,-0.2616720669923489,4.273431533544384,4.273431533544384
225,2000-08-13,0,0,0.6465977295932336,-0.1793796928832663,4.358628976429866,4.358628976429866
226,2000-08-14,0,0,0.6495027983696334,-0.692770576575069,3.8481431615144626,3.8481431615144626
227,2000-08-15,0,0,0.6524078671460328,1.1378268656304509,5.681645672496382,5.681645672496382
228,2000-08-16,0,0,0.6553129359224327,-0.1691572511419156,4.377566624500416,4.377566624500416
229,2000-08-17,0,0,0.658218004698832,-0.7639136722275016,3.785715272191229,3.785715272191229
230,2000-08-18,0,0,0.6611230734752319,-0.4980731026078258,4.054460910587304,4.054460910587304
231,2000-08-19,0,0,0.6640281422516311,-0.3628911138637164,4.192547968107813,4.192547968107813
232,2000-08-20,0,0,0.6669332110280309,0.26396030895579214,4.822304459703721,4.822304459703721
233,2000-08-21,0,0,0.6698382798044306,-0.6296419090890126,3.931607310435316,3.931607310435316
234,2000-08-22,0,0,0.6727433485808302,-0.4722584041747191,4.091895884126009,4.091895884126009
235,2000-08-23,0,0,0.6756484173572299,-1.5133610372500914,3.0536983198270367,3.0536983198270367
236,2000-08-24,0,0,0.6785534861336292,1.107624678074931,5.677589103928458,5.677589103928458
237,2000-08-25,0,0,0.681458554910029,0.1762387523161263,4.7491082469460535,4.7491082469460535
238,2000-08-26,0,0,0.6843636236864284,-0.9403535422153736,3.635421021190953,3.635421021190953
239,2000-08-27,0,0,0.6872686924628281,0.9295943283931953,5.508273960575922,5.508273960575922
240,2000-08-28,0,0,0.6901737612392275,-1.0627949207805292,3.518789780178597,3.518789780178597
241,2000-08-29,0,0,0.6930788300156271,-0.8864062679671508,3.698083501768375,3.698083501768375
242,2000-08-30,0,0,0.6959838987920269,1.9213469553611742,6.508741793873099,6.508741793873099
243,2000-08-31,0,0,0.6988889675684263,-0.4597805236957294,4.1305193835925955,4.1305193835925955
244,2000-09-01,0,0,0.7017940363448261,-1.0890344352371168,3.504170540827608,3.504170540827608
245,2000-09-02,0,0,0.7046991051212256,0.9841172931027632,5.580227337943887,5.580227337943887
246,2000-09-03,0,0,0.7076041738976251,-1.1592063247728384,3.439808788844685,3.439808788844685
247,2000-09-04,0,0,0.7105092426740247,-0.43653709264274676,4.1653830897511765,4.1653830897511765
248,2000-09-05,0,0,0.7134143114504243,1.0092445309145563,5.614069782084879,5.614069782084879
249,2000-09-06,0,0,0.716319380226824,0.7133895705195379,5.32111989046626,5.32111989046626
250,2000-09-07,0,0,0.7192244490032236,-0.7280577188284076,3.8825776698947143,3.8825776698947143
251,2000-09-08,0,0,0.7221295177796231,0.8395164580409145,5.4530569155404365,5.4530569155404365
252,2000-09-09,0,0,0.7250345865560228,1.2390209790064357,5.855466505282357,5.855466505282357
253,2000-09-10,0,0,0.7279396553324223,-1.7848038867517189,2.8345467083006017,2.8345467083006017
254,2000-09-11,0,0,0.730844724108822,-0.7961858391647482,3.826069824663972,3.826069824663972
255,2000-09-12,0,0,0.7337497928852216,-1.4005412673495643,3.2246194652555555,3.2246194652555555
256,2000-09-13,0,0,0.7366548616616213,-0.18435057664102994,4.44371522474049,4.44371522474049
257,2000-09-14,0,0,0.7395599304380207,-1.3911931153065715,3.239777754851348,3.239777754851348
258,2000-09-15,0,0,0.7424649992144204,0.03625974169359078,4.67013568062791,4.67013568062791
259,2000-09-16,0,0,0.7453700679908201,-0.8144055613581664,3.822375446352552,3.822375446352552
260,2000-09-17,0,0,0.7482751367672195,0.6973728241344478,5.337058900621566,5.337058900621566
261,2000-09-18,0,0,0.7511802055436191,-1.7374292376653435,2.905161907598174,2.905161907598174
262,2000-09-19,0,0,0.7540852743200188,0.11585569789307441,4.761351911932992,4.761351911932992
263,2000-09-20,0,0,0.7569903430964183,0.365651445709363,5.01405272852568,5.01405272852568
264,2000-09-21,0,0,0.7598954118728181,-0.07392346564745376,4.577382885945262,4.577382885945262
265,2000-09-22,0,0,0.7628004806492176,-0.4935175712505601,4.160693849118555,4.160693849118555
266,2000-09-23,0,0,0.7657055494256173,3.101530584096651,7.758647073242166,7.758647073242166
267,2000-09-24,0,0,0.7686106182020168,0.8587541529919178,5.5187757109138325,5.5187757109138325
268,2000-09-25,0,0,0.7715156869784163,-1.1547755274069518,3.508151099291363,3.508151099291363
269,2000-09-26,0,0,0.774420755754816,0.9418343381744537,5.607666033649168,5.607666033649168
270,2000-09-27,0,0,0.7773258245312157,-0.28213514160391895,4.386601622647195,4.386601622647195
271,2000-09-28,0,0,0.7802308933076153,-0.9756546656723718,3.695987167355142,3.695987167355142
272,2000-09-29,0,0,0.7831359620840148,0.09818669083524979,4.772733592639163,4.772733592639163
273,2000-09-30,0,0,0.7860410308604144,0.9054899531895111,5.582941923769824,5.582941923769824
274,2000-10-01,0,0,0.7889460996368141,1.0187414369001808,5.699098476256893,5.699098476256893
275,2000-10-02,0,0,0.7918511684132137,-0.11489885402779902,4.5683632541053125,4.5683632541053125
276,2000-10-03,0,0,0.7947562371896133,1.7430387200693243,6.429205896978836,6.429205896978836
277,2000-10-04,0,0,0.7976613059660129,-0.32187919088365574,4.3671930548022555,4.3671930548022555
278,2000-10-05,0,0,0.8005663747424125,0.8295710936443924,5.521548408106703,5.521548408106703
279,2000-10-06,0,0,0.803471443518812,-0.20731799717285423,4.487564386065856,4.487564386065856
280,2000-10-07,0,0,0.8063765122952118,1.1179986073949013,5.815786059410011,5.815786059410011
281,2000-10-08,0,0,0.8092815810716112,1.064249682940182,5.7649422037316915,5.7649422037316915
282,2000-10-09,0,0,0.812186649848011,1.1513298346079661,5.854927424175876,5.854927424175876
283,2000-10-10,0,0,0.8150917186244103,-0.7724577070251558,3.934044951319153,3.934044951319153
284,2000-10-11,0,0,0.8179967874008102,-1.293634279094041,3.4157734480266675,3.4157734480266675
285,2000-10-12,0,0,0.8209018561772096,0.6770268115298488,5.389339607426956,5.389339607426956
286,2000-10-13,0,0,0.8238069249536091,0.42405519844296674,5.139273063116474,5.139273063116474
287,2000-10-14,0,0,0.8267119937300087,-0.48567617280192765,4.23244676064798,4.23244676064798
288,2000-10-15,0,0,0.8296170625064083,-0.05169723709456332,4.669330765131743,4.669330765131743
289,2000-10-16,0,0,0.8325221312828078,0.567056372034202,5.290989443036908,5.290989443036908
