,Date,GeneratedTrend,GeneratedCycle,GeneratedAR,Noise,Signal,Signal_100_D_0_constant_24__1.0_10
21,2000-01-22,0,0.7916666666666666,2.6309178090439604,0.11860658523361353,5.771904784862906,5.771904784862906
22,2000-01-23,0,0.6666666666666666,2.7680346065167813,1.2544140683375582,6.9198290654396715,6.9198290654396715
23,2000-01-24,0,0.7916666666666666,2.9051514039896036,1.419102040788718,7.346633835363654,7.346633835363654
24,2000-01-25,0,0.125,3.0422682014624236,-0.7438560828698322,4.654125842511258,4.654125842511258
25,2000-01-26,0,0.2916666666666667,3.1793849989352454,-2.5174371027954736,3.184328286725104,3.184328286725104
26,2000-01-27,0,0.375,3.316501796408066,-1.5070960235350006,4.41511949679173,4.41511949679173
27,2000-01-28,0,0.7916666666666666,3.4536185938808863,1.149076125381565,7.625075109847783,7.625075109847783
28,2000-01-29,0,0.875,3.5907353913537086,-1.193578251944493,5.502870863327882,5.502870863327882
29,2000-01-30,0,0.75,3.7278521888265304,1.1410424458433976,7.849608358588593,7.849608358588593
30,2000-01-31,0,0.16666666666666666,3.864968986299351,1.5094450822654228,7.771794459150106,7.771794459150106
31,2000-02-01,0,0.9583333333333334,4.002085783772172,1.0677751294644207,8.258907970488591,8.258907970488591
32,2000-02-02,0,0.25,4.1392025812449935,-0.6865894771933623,5.933326827970297,5.933326827970297
33,2000-02-03,0,0.5,4.276319378717814,0.01487331605783535,7.021906418694316,7.021906418694316
34,2000-02-04,0,0.041666666666666664,4.413436176190636,-0.37566589616476365,6.310150670611206,6.310150670611206
35,2000-02-05,0,0.25,4.550552973663456,-0.03822363744467267,6.993043060137449,6.993043060137449
36,2000-02-06,0,0.2916666666666667,4.687669771136277,0.36797447414967926,7.578024635871289,7.578024635871289
37,2000-02-07,0,0.9583333333333334,4.8247865686091,-0.04472370024755386,7.9691099256135445,7.9691099256135445
38,2000-02-08,0,0.5833333333333334,4.961903366081921,-0.3023751325193162,7.473575290814603,7.473575290814603
39,2000-02-09,0,0.7083333333333334,5.099020163554742,-2.2244036022124187,5.813663618594322,5.813663618594322
40,2000-02-10,0,0.20833333333333334,5.236136961027562,0.7240063590423036,8.399190377321863,8.399190377321863
41,2000-02-11,0,0.5416666666666666,5.373253758500385,0.35900276446988677,8.504636913555604,8.504636913555604
42,2000-02-12,0,0.3333333333333333,5.510370555973204,1.076121037518773,9.150538650743975,9.150538650743975
43,2000-02-13,0,0.375,5.647487353446026,0.1921408343855315,8.445341911750223,8.445341911750223
44,2000-02-14,0,0.8333333333333334,5.784604150918847,0.8529259575013671,9.701577165672212,9.701577165672212
45,2000-02-15,0,0.7916666666666666,5.921720948391669,0.018357182609979702,8.962458521586981,8.962458521586981
46,2000-02-16,0,0.6666666666666666,6.05883774586449,0.42830356650802287,9.384521702957846,9.384521702957846
47,2000-02-17,0,0.7916666666666666,6.1959545433373115,0.9962778345476014,10.214612768470246,10.214612768470246
48,2000-02-18,0,0.125,6.333071340810132,-0.49114965590076143,8.197635408828036,8.197635408828036
49,2000-02-19,0,0.2916666666666667,6.470188138282953,0.7126781657427828,9.705246694611068,9.705246694611068
50,2000-02-20,0,0.375,6.607304935755776,1.1133403496205336,10.326359009294976,10.326359009294976
51,2000-02-21,0,0.7916666666666666,6.744421733228595,-2.1536745863577726,7.613127537456155,7.613127537456155
52,2000-02-22,0,0.875,6.881538530701415,-0.41611148243284046,9.57114077218724,9.57114077218724
53,2000-02-23,0,0.75,7.018655328174238,-1.070896991488979,8.928472060603925,8.928472060603925
54,2000-02-24,0,0.16666666666666666,7.155772125647061,0.22113880512865922,9.774291321361053,9.774291321361053
55,2000-02-25,0,0.9583333333333334,7.292888923119882,-1.1230571153785116,9.35887886499337,9.35887886499337
56,2000-02-26,0,0.25,7.430005720592701,-1.0507579569860566,8.85996148752531,8.85996148752531
57,2000-02-27,0,0.5,7.567122518065523,1.012079053328375,11.309915295312564,11.309915295312564
58,2000-02-28,0,0.041666666666666664,7.704239315538345,1.5437164304718984,11.520336136595576,11.520336136595576
59,2000-02-29,0,0.25,7.841356113011164,-0.4021148892000868,9.919954947729742,9.919954947729742
60,2000-03-01,0,0.2916666666666667,7.978472910483986,0.8647491011362722,11.36560240220559,11.36560240220559
61,2000-03-02,0,0.9583333333333334,8.115589707956806,-0.22686922724655495,11.07776753796225,11.07776753796225
62,2000-03-03,0,0.5833333333333334,8.252706505429627,0.8111602704819924,11.877913833163618,11.877913833163618
63,2000-03-04,0,0.7083333333333334,8.38982330290245,0.2877946131063574,11.616664973260805,11.616664973260805
64,2000-03-05,0,0.20833333333333334,8.526940100375269,-0.5384681601851071,10.42751899744216,10.42751899744216
65,2000-03-06,0,0.5416666666666666,8.664056897848091,1.9084621003056945,13.344899388739117,13.344899388739117
66,2000-03-07,0,0.3333333333333333,8.801173695320912,-0.47577600081625504,10.889444751756656,10.889444751756656
67,2000-03-08,0,0.375,8.938290492793735,1.4407311183181257,12.984735335030527,12.984735335030527
68,2000-03-09,0,0.8333333333333334,9.075407290266558,-1.1490756810169487,10.990378666501607,10.990378666501607
69,2000-03-10,0,0.7916666666666666,9.212524087739377,0.8057145521509493,13.040619030475657,13.040619030475657
70,2000-03-11,0,0.6666666666666666,9.349640885212196,1.7561070301576873,14.003128305955215,14.003128305955215
71,2000-03-12,0,0.7916666666666666,9.486757682685019,0.972979913805314,13.482117987075664,13.482117987075664
72,2000-03-13,0,0.125,9.623874480157841,-1.5511191116398637,10.428469092436643,10.428469092436643
73,2000-03-14,0,0.2916666666666667,9.76099127763066,0.19114347793667044,12.474515146152662,12.474515146152662
74,2000-03-15,0,0.375,9.898108075103481,1.604776070725722,14.108597869747868,14.108597869747868
75,2000-03-16,0,0.7916666666666666,10.035224872576304,-1.4200259278431961,11.637579335318438,11.637579335318438
76,2000-03-17,0,0.875,10.172341670049123,-2.4437826838452152,10.834272710122573,10.834272710122573
77,2000-03-18,0,0.75,10.309458467521946,-2.0563385502732014,11.23383364116741,11.23383364116741
78,2000-03-19,0,0.16666666666666666,10.446575264994769,-0.9922575499342428,11.851698105645857,11.851698105645857
79,2000-03-20,0,0.9583333333333334,10.583692062467588,1.0112853198338043,14.784024439553392,14.784024439553392
80,2000-03-21,0,0.25,10.72080885994041,1.4004400837388948,14.60196266759797,14.60196266759797
81,2000-03-22,0,0.5,10.857925657413231,-0.6549916843697606,12.933647696962137,12.933647696962137
82,2000-03-23,0,0.041666666666666664,10.995042454886057,-0.255790690582699,13.011632154888689,13.011632154888689
83,2000-03-24,0,0.25,11.132159252358875,-0.7143856098324332,12.898487366445107,12.898487366445107
84,2000-03-25,0,0.2916666666666667,11.269276049831694,-0.5008387652689229,13.290817675148102,13.290817675148102
85,2000-03-26,0,0.9583333333333334,11.406392847304517,0.05564534215584111,14.651085246712357,14.651085246712357
86,2000-03-27,0,0.5833333333333334,11.543509644777336,-0.4889617831782094,13.868594918851125,13.868594918851125
87,2000-03-28,0,0.7083333333333334,11.680626442250151,-0.3799224453917579,14.239751054110393,14.239751054110393
88,2000-03-29,0,0.20833333333333334,11.817743239722976,0.25973465324251216,14.516524950217487,14.516524950217487
89,2000-03-30,0,0.5416666666666666,11.9548600371958,-1.6813486428352875,13.045891784945844,13.045891784945844
90,2000-03-31,0,0.3333333333333333,12.091976834668623,-0.9167948052305425,13.739229086690079,13.739229086690079
91,2000-04-01,0,0.375,12.229093632141442,-0.11922410038568242,14.715583255674424,14.715583255674424
92,2000-04-02,0,0.8333333333333334,12.366210429614265,-0.4462772800016101,14.983980206864654,14.983980206864654
93,2000-04-03,0,0.7916666666666666,12.503327227087084,-2.1433554372317607,13.382352180440655,13.382352180440655
94,2000-04-04,0,0.6666666666666666,12.640444024559907,0.010037767130251568,15.54786218227549,15.54786218227549
95,2000-04-05,0,0.7916666666666666,12.777560822032727,-0.5582225868712316,15.241718625746827,15.241718625746827
96,2000-04-06,0,0.125,12.914677619505548,0.48090565129040147,15.751296994714615,15.751296994714615
97,2000-04-07,0,0.2916666666666667,13.051794416978371,-0.5741420115249796,15.000032796038722,15.000032796038722
98,2000-04-08,0,0.375,13.188911214451187,-0.25246759687128895,15.542157341498562,15.542157341498562
99,2000-04-09,0,0.7916666666666666,13.326028011924015,1.0398467874347133,17.38825518994406,17.38825518994406
