,exog_1,exog_2,exog_3,exog_4,exog_5,exog_6,exog_7,exog_8,exog_9,exog_10,Date
28,AE,0,0,0,0,0,0,0,0,0,2000-01-02 04:00:00
29,0,AE,AE,0,0,0,0,0,0,0,2000-01-02 05:00:00
30,0,0,AG,AG,0,0,0,0,0,0,2000-01-02 06:00:00
31,AD,AD,0,0,0,0,0,0,0,0,2000-01-02 07:00:00
32,0,0,AG,0,0,0,0,0,0,0,2000-01-02 08:00:00
33,0,0,AF,0,0,0,0,0,0,0,2000-01-02 09:00:00
34,0,AF,AF,0,0,0,0,0,0,0,2000-01-02 10:00:00
35,0,AF,AF,0,0,0,0,0,0,0,2000-01-02 11:00:00
36,0,0,0,AG,0,0,0,0,0,0,2000-01-02 12:00:00
37,0,0,AF,0,0,0,0,0,0,0,2000-01-02 13:00:00
38,0,0,AG,0,0,0,0,0,0,0,2000-01-02 14:00:00
39,0,0,AF,0,0,0,0,0,0,0,2000-01-02 15:00:00
40,0,AG,AG,AG,0,0,0,0,0,0,2000-01-02 16:00:00
41,0,0,0,0,0,0,0,0,0,0,2000-01-02 17:00:00
42,0,0,AH,0,AH,0,0,0,0,0,2000-01-02 18:00:00
43,0,0,0,AG,0,0,0,0,0,0,2000-01-02 19:00:00
44,0,0,0,0,0,0,0,0,0,0,2000-01-02 20:00:00
45,0,0,0,0,0,0,0,0,0,0,2000-01-02 21:00:00
46,0,0,0,AI,AI,AI,0,0,0,0,2000-01-02 22:00:00
47,0,0,AG,AG,0,0,0,0,0,0,2000-01-02 23:00:00
48,0,0,0,0,AH,0,0,0,0,0,2000-01-03 00:00:00
49,0,0,0,AH,AH,0,0,0,0,0,2000-01-03 01:00:00
50,0,0,0,0,AJ,0,0,0,0,0,2000-01-03 02:00:00
51,0,0,0,AI,AI,0,0,0,0,0,2000-01-03 03:00:00
52,0,0,0,AH,0,0,0,0,0,0,2000-01-03 04:00:00
53,0,0,0,AH,0,0,0,0,0,0,2000-01-03 05:00:00
54,0,0,0,AH,0,0,0,0,0,0,2000-01-03 06:00:00
55,0,0,0,AH,0,0,0,0,0,0,2000-01-03 07:00:00
56,0,0,0,0,AH,0,0,0,0,0,2000-01-03 08:00:00
57,0,0,0,0,0,AI,0,0,0,0,2000-01-03 09:00:00
58,0,0,0,0,0,0,0,0,0,0,2000-01-03 10:00:00
59,0,0,0,0,0,AK,0,0,0,0,2000-01-03 11:00:00
60,0,0,0,0,0,0,0,0,0,0,2000-01-03 12:00:00
61,0,0,AH,AH,AH,0,0,0,0,0,2000-01-03 13:00:00
62,0,0,0,0,AJ,0,0,0,0,0,2000-01-03 14:00:00
63,0,0,0,0,AI,0,0,0,0,0,2000-01-03 15:00:00
64,0,0,0,0,AJ,0,0,0,0,0,2000-01-03 16:00:00
65,0,0,0,0,0,0,AJ,0,0,0,2000-01-03 17:00:00
66,0,0,0,0,0,AI,0,0,0,0,2000-01-03 18:00:00
67,0,0,0,0,0,0,0,0,0,0,2000-01-03 19:00:00
68,0,0,0,0,0,0,0,0,0,0,2000-01-03 20:00:00
69,0,0,0,0,0,AK,AK,AK,0,0,2000-01-03 21:00:00
70,0,0,0,0,0,AK,AK,0,0,0,2000-01-03 22:00:00
71,0,0,0,0,AI,AI,0,0,0,0,2000-01-03 23:00:00
72,0,0,0,0,0,0,0,0,0,0,2000-01-04 00:00:00
73,0,0,0,0,0,AJ,0,0,0,0,2000-01-04 01:00:00
74,0,0,0,0,0,0,0,0,AL,0,2000-01-04 02:00:00
75,0,0,0,0,0,0,0,0,AL,0,2000-01-04 03:00:00
76,0,0,0,0,AJ,AJ,0,0,0,0,2000-01-04 04:00:00
77,0,0,0,0,0,0,0,AK,0,0,2000-01-04 05:00:00
78,0,0,0,0,0,AK,AK,AK,0,0,2000-01-04 06:00:00
79,0,0,0,0,0,0,AL,AL,0,0,2000-01-04 07:00:00
80,0,0,0,0,0,0,AL,AL,0,0,2000-01-04 08:00:00
81,0,0,0,0,0,0,AL,AL,AL,0,2000-01-04 09:00:00
82,0,0,0,0,0,0,AL,AL,AL,0,2000-01-04 10:00:00
83,0,0,0,0,0,AK,AK,0,0,0,2000-01-04 11:00:00
84,0,0,0,0,0,0,0,0,0,0,2000-01-04 12:00:00
85,0,0,0,0,0,0,AL,AL,0,0,2000-01-04 13:00:00
86,0,0,0,0,0,0,0,AM,AM,0,2000-01-04 14:00:00
87,0,0,0,0,0,0,0,AL,0,0,2000-01-04 15:00:00
88,0,0,0,0,0,0,0,0,AM,0,2000-01-04 16:00:00
89,0,0,0,0,0,0,0,AM,0,0,2000-01-04 17:00:00
90,0,0,0,0,0,0,0,0,0,0,2000-01-04 18:00:00
91,0,0,0,0,0,0,AM,0,0,0,2000-01-04 19:00:00
92,0,0,0,0,0,0,AL,0,0,0,2000-01-04 20:00:00
93,0,0,0,0,0,0,0,0,AO,AO,2000-01-04 21:00:00
94,0,0,0,0,0,0,AM,AM,AM,0,2000-01-04 22:00:00
95,0,0,0,0,0,0,0,AM,0,0,2000-01-04 23:00:00
96,0,0,0,0,0,0,0,0,0,AN,2000-01-05 00:00:00
97,0,0,0,0,0,0,0,0,0,0,2000-01-05 01:00:00
98,0,0,0,0,0,0,0,0,0,AN,2000-01-05 02:00:00
99,0,0,0,0,0,0,AL,AL,0,0,2000-01-05 03:00:00
