,exog_1,exog_2,exog_3,exog_4,exog_5,exog_6,exog_7,exog_8,exog_9,exog_10,Date
37,0,0,0,0,0,0,0,0,0,0,2000-01-02 13:00:00
38,0,0,0,0,0,0,0,0,0,0,2000-01-02 14:00:00
39,0,0,0,0,0,0,0,0,0,0,2000-01-02 15:00:00
40,0,0,0,0,0,0,0,0,0,0,2000-01-02 16:00:00
41,0,AD,0,0,0,0,0,0,0,0,2000-01-02 17:00:00
42,AD,AD,0,0,0,0,0,0,0,0,2000-01-02 18:00:00
43,AD,0,0,0,0,0,0,0,0,0,2000-01-02 19:00:00
44,0,0,0,0,0,0,0,0,0,0,2000-01-02 20:00:00
45,AD,0,0,0,0,0,0,0,0,0,2000-01-02 21:00:00
46,0,0,0,0,0,0,0,0,0,0,2000-01-02 22:00:00
47,AD,0,0,0,0,0,0,0,0,0,2000-01-02 23:00:00
48,AD,AD,0,0,0,0,0,0,0,0,2000-01-03 00:00:00
49,0,0,0,0,0,0,0,0,0,0,2000-01-03 01:00:00
50,AE,0,AE,0,0,0,0,0,0,0,2000-01-03 02:00:00
51,0,AE,0,0,0,0,0,0,0,0,2000-01-03 03:00:00
52,AD,AD,0,0,0,0,0,0,0,0,2000-01-03 04:00:00
53,0,0,0,0,0,0,0,0,0,0,2000-01-03 05:00:00
54,0,AD,0,0,0,0,0,0,0,0,2000-01-03 06:00:00
55,0,0,0,0,0,0,0,0,0,0,2000-01-03 07:00:00
56,AD,AD,0,0,0,0,0,0,0,0,2000-01-03 08:00:00
57,AD,AD,0,0,0,0,0,0,0,0,2000-01-03 09:00:00
58,AE,0,0,0,0,0,0,0,0,0,2000-01-03 10:00:00
59,0,0,0,0,0,0,0,0,0,0,2000-01-03 11:00:00
60,AD,AD,0,0,0,0,0,0,0,0,2000-01-03 12:00:00
61,0,0,0,0,0,0,0,0,0,0,2000-01-03 13:00:00
62,AD,AD,0,0,0,0,0,0,0,0,2000-01-03 14:00:00
63,0,0,0,0,0,0,0,0,0,0,2000-01-03 15:00:00
64,0,AD,0,0,0,0,0,0,0,0,2000-01-03 16:00:00
65,0,AE,0,0,0,0,0,0,0,0,2000-01-03 17:00:00
66,0,0,0,0,0,0,0,0,0,0,2000-01-03 18:00:00
67,0,AE,0,0,0,0,0,0,0,0,2000-01-03 19:00:00
68,0,0,0,0,0,0,0,0,0,0,2000-01-03 20:00:00
69,0,0,AE,0,0,0,0,0,0,0,2000-01-03 21:00:00
70,AE,0,0,0,0,0,0,0,0,0,2000-01-03 22:00:00
71,AC,0,0,0,0,0,0,0,0,0,2000-01-03 23:00:00
72,AE,0,AE,0,0,0,0,0,0,0,2000-01-04 00:00:00
73,AD,0,0,0,0,0,0,0,0,0,2000-01-04 01:00:00
74,0,0,AF,0,0,0,0,0,0,0,2000-01-04 02:00:00
75,0,0,AF,0,0,0,0,0,0,0,2000-01-04 03:00:00
76,0,0,0,0,0,0,0,0,0,0,2000-01-04 04:00:00
77,0,0,0,0,0,0,0,0,0,0,2000-01-04 05:00:00
78,AD,0,0,0,0,0,0,0,0,0,2000-01-04 06:00:00
79,AE,0,AE,0,0,0,0,0,0,0,2000-01-04 07:00:00
80,0,0,0,0,0,0,0,0,0,0,2000-01-04 08:00:00
81,0,0,AE,0,0,0,0,0,0,0,2000-01-04 09:00:00
82,AE,AE,0,0,0,0,0,0,0,0,2000-01-04 10:00:00
83,0,0,0,0,0,0,0,0,0,0,2000-01-04 11:00:00
84,0,AE,AE,0,0,0,0,0,0,0,2000-01-04 12:00:00
85,AD,0,0,0,0,0,0,0,0,0,2000-01-04 13:00:00
86,AE,0,AE,0,0,0,0,0,0,0,2000-01-04 14:00:00
87,AE,AE,0,0,0,0,0,0,0,0,2000-01-04 15:00:00
88,AE,AE,0,0,0,0,0,0,0,0,2000-01-04 16:00:00
89,AE,AE,0,0,0,0,0,0,0,0,2000-01-04 17:00:00
90,AE,0,AE,0,0,0,0,0,0,0,2000-01-04 18:00:00
91,0,AE,0,0,0,0,0,0,0,0,2000-01-04 19:00:00
92,AD,0,0,0,0,0,0,0,0,0,2000-01-04 20:00:00
93,0,0,0,0,0,0,0,0,0,0,2000-01-04 21:00:00
94,AD,AD,0,0,0,0,0,0,0,0,2000-01-04 22:00:00
95,AE,0,0,0,0,0,0,0,0,0,2000-01-04 23:00:00
96,AE,AE,AE,0,0,0,0,0,0,0,2000-01-05 00:00:00
97,AD,0,0,0,0,0,0,0,0,0,2000-01-05 01:00:00
98,AE,AE,AE,0,0,0,0,0,0,0,2000-01-05 02:00:00
99,0,0,0,0,0,0,0,0,0,0,2000-01-05 03:00:00
100,0,0,0,0,0,0,0,0,0,0,2000-01-05 04:00:00
101,0,0,0,0,0,0,0,0,0,0,2000-01-05 05:00:00
102,0,AE,AE,0,0,0,0,0,0,0,2000-01-05 06:00:00
103,AC,0,0,0,0,0,0,0,0,0,2000-01-05 07:00:00
104,0,0,AF,0,0,0,0,0,0,0,2000-01-05 08:00:00
105,0,AF,AF,0,0,0,0,0,0,0,2000-01-05 09:00:00
106,0,0,AF,0,0,0,0,0,0,0,2000-01-05 10:00:00
107,0,0,0,0,0,0,0,0,0,0,2000-01-05 11:00:00
108,AE,0,0,0,0,0,0,0,0,0,2000-01-05 12:00:00
109,AE,AE,0,0,0,0,0,0,0,0,2000-01-05 13:00:00
110,AD,AD,0,0,0,0,0,0,0,0,2000-01-05 14:00:00
111,AC,0,0,0,0,0,0,0,0,0,2000-01-05 15:00:00
112,0,AE,0,0,0,0,0,0,0,0,2000-01-05 16:00:00
113,AE,0,0,0,0,0,0,0,0,0,2000-01-05 17:00:00
114,0,0,0,0,0,0,0,0,0,0,2000-01-05 18:00:00
115,0,0,0,0,0,0,0,0,0,0,2000-01-05 19:00:00
116,0,AE,0,0,0,0,0,0,0,0,2000-01-05 20:00:00
117,AE,AE,0,0,0,0,0,0,0,0,2000-01-05 21:00:00
118,AE,AE,0,0,0,0,0,0,0,0,2000-01-05 22:00:00
119,AE,AE,0,0,0,0,0,0,0,0,2000-01-05 23:00:00
120,0,AD,0,0,0,0,0,0,0,0,2000-01-06 00:00:00
121,AE,0,AE,0,0,0,0,0,0,0,2000-01-06 01:00:00
122,AE,0,AE,0,0,0,0,0,0,0,2000-01-06 02:00:00
123,0,0,AE,0,0,0,0,0,0,0,2000-01-06 03:00:00
124,0,0,0,0,0,0,0,0,0,0,2000-01-06 04:00:00
125,0,0,0,0,0,0,0,0,0,0,2000-01-06 05:00:00
126,0,0,AE,0,0,0,0,0,0,0,2000-01-06 06:00:00
127,0,0,0,0,0,0,0,0,0,0,2000-01-06 07:00:00
128,0,0,AF,0,0,0,0,0,0,0,2000-01-06 08:00:00
129,0,0,0,0,0,0,0,0,0,0,2000-01-06 09:00:00
130,0,AF,0,0,0,0,0,0,0,0,2000-01-06 10:00:00
131,AD,0,0,0,0,0,0,0,0,0,2000-01-06 11:00:00
132,0,AE,AE,0,0,0,0,0,0,0,2000-01-06 12:00:00
133,0,AD,0,0,0,0,0,0,0,0,2000-01-06 13:00:00
134,AD,AD,0,0,0,0,0,0,0,0,2000-01-06 14:00:00
135,0,AD,0,0,0,0,0,0,0,0,2000-01-06 15:00:00
136,0,0,0,0,0,0,0,0,0,0,2000-01-06 16:00:00
137,0,AE,AE,0,0,0,0,0,0,0,2000-01-06 17:00:00
138,0,0,AF,0,0,0,0,0,0,0,2000-01-06 18:00:00
139,0,0,AF,AF,0,0,0,0,0,0,2000-01-06 19:00:00
140,0,AF,0,0,0,0,0,0,0,0,2000-01-06 20:00:00
141,0,0,AG,0,0,0,0,0,0,0,2000-01-06 21:00:00
142,0,AF,AF,AF,0,0,0,0,0,0,2000-01-06 22:00:00
143,0,0,0,0,0,0,0,0,0,0,2000-01-06 23:00:00
144,AD,AD,0,0,0,0,0,0,0,0,2000-01-07 00:00:00
145,0,0,0,0,0,0,0,0,0,0,2000-01-07 01:00:00
146,0,0,0,0,0,0,0,0,0,0,2000-01-07 02:00:00
147,AE,0,0,0,0,0,0,0,0,0,2000-01-07 03:00:00
148,0,AD,0,0,0,0,0,0,0,0,2000-01-07 04:00:00
149,0,0,AE,0,0,0,0,0,0,0,2000-01-07 05:00:00
150,0,0,0,0,0,0,0,0,0,0,2000-01-07 06:00:00
151,AE,AE,0,0,0,0,0,0,0,0,2000-01-07 07:00:00
152,AD,AD,0,0,0,0,0,0,0,0,2000-01-07 08:00:00
153,0,AF,0,0,0,0,0,0,0,0,2000-01-07 09:00:00
154,0,AE,0,0,0,0,0,0,0,0,2000-01-07 10:00:00
155,0,0,0,0,0,0,0,0,0,0,2000-01-07 11:00:00
156,0,0,0,0,0,0,0,0,0,0,2000-01-07 12:00:00
157,AC,0,0,0,0,0,0,0,0,0,2000-01-07 13:00:00
158,0,AF,0,0,0,0,0,0,0,0,2000-01-07 14:00:00
159,0,0,0,0,0,0,0,0,0,0,2000-01-07 15:00:00
160,AE,AE,0,0,0,0,0,0,0,0,2000-01-07 16:00:00
161,0,0,0,0,0,0,0,0,0,0,2000-01-07 17:00:00
162,0,0,AF,0,0,0,0,0,0,0,2000-01-07 18:00:00
163,0,0,0,0,0,0,0,0,0,0,2000-01-07 19:00:00
164,0,AF,0,0,0,0,0,0,0,0,2000-01-07 20:00:00
165,0,0,0,0,0,0,0,0,0,0,2000-01-07 21:00:00
166,AE,AE,0,0,0,0,0,0,0,0,2000-01-07 22:00:00
167,0,0,AF,0,0,0,0,0,0,0,2000-01-07 23:00:00
168,AE,AE,0,0,0,0,0,0,0,0,2000-01-08 00:00:00
169,0,AF,0,0,0,0,0,0,0,0,2000-01-08 01:00:00
170,0,0,0,0,0,0,0,0,0,0,2000-01-08 02:00:00
171,AE,AE,0,0,0,0,0,0,0,0,2000-01-08 03:00:00
172,0,AE,0,0,0,0,0,0,0,0,2000-01-08 04:00:00
173,0,0,0,0,0,0,0,0,0,0,2000-01-08 05:00:00
174,0,0,AE,0,0,0,0,0,0,0,2000-01-08 06:00:00
175,AD,AD,0,0,0,0,0,0,0,0,2000-01-08 07:00:00
176,AD,AD,0,0,0,0,0,0,0,0,2000-01-08 08:00:00
177,AD,0,0,0,0,0,0,0,0,0,2000-01-08 09:00:00
178,0,0,0,0,0,0,0,0,0,0,2000-01-08 10:00:00
179,0,0,0,0,0,0,0,0,0,0,2000-01-08 11:00:00
180,0,AF,0,AF,0,0,0,0,0,0,2000-01-08 12:00:00
181,0,AF,0,0,0,0,0,0,0,0,2000-01-08 13:00:00
182,0,AE,0,0,0,0,0,0,0,0,2000-01-08 14:00:00
183,0,0,0,0,0,0,0,0,0,0,2000-01-08 15:00:00
184,0,0,0,0,0,0,0,0,0,0,2000-01-08 16:00:00
185,0,0,0,0,0,0,0,0,0,0,2000-01-08 17:00:00
186,0,AF,0,0,0,0,0,0,0,0,2000-01-08 18:00:00
187,AD,AD,0,0,0,0,0,0,0,0,2000-01-08 19:00:00
188,AE,AE,AE,0,0,0,0,0,0,0,2000-01-08 20:00:00
189,AE,AE,0,0,0,0,0,0,0,0,2000-01-08 21:00:00
190,0,0,0,0,0,0,0,0,0,0,2000-01-08 22:00:00
191,AE,0,AE,0,0,0,0,0,0,0,2000-01-08 23:00:00
192,0,0,AF,0,0,0,0,0,0,0,2000-01-09 00:00:00
193,0,0,AF,0,0,0,0,0,0,0,2000-01-09 01:00:00
194,0,AF,AF,0,0,0,0,0,0,0,2000-01-09 02:00:00
195,0,0,0,0,0,0,0,0,0,0,2000-01-09 03:00:00
196,0,AF,0,0,0,0,0,0,0,0,2000-01-09 04:00:00
197,0,AF,0,0,0,0,0,0,0,0,2000-01-09 05:00:00
198,0,0,0,0,0,0,0,0,0,0,2000-01-09 06:00:00
199,AE,AE,0,0,0,0,0,0,0,0,2000-01-09 07:00:00
200,0,0,AF,0,0,0,0,0,0,0,2000-01-09 08:00:00
201,0,AF,AF,0,0,0,0,0,0,0,2000-01-09 09:00:00
202,AE,0,AE,0,0,0,0,0,0,0,2000-01-09 10:00:00
203,0,0,0,0,0,0,0,0,0,0,2000-01-09 11:00:00
204,AE,0,AE,0,0,0,0,0,0,0,2000-01-09 12:00:00
205,0,0,AF,0,0,0,0,0,0,0,2000-01-09 13:00:00
206,0,AF,0,0,0,0,0,0,0,0,2000-01-09 14:00:00
207,0,AF,0,0,0,0,0,0,0,0,2000-01-09 15:00:00
208,AE,0,AE,0,0,0,0,0,0,0,2000-01-09 16:00:00
209,0,AF,0,0,0,0,0,0,0,0,2000-01-09 17:00:00
210,0,AF,0,0,0,0,0,0,0,0,2000-01-09 18:00:00
211,0,AG,AG,0,0,0,0,0,0,0,2000-01-09 19:00:00
212,AE,0,AE,0,0,0,0,0,0,0,2000-01-09 20:00:00
213,0,AF,AF,0,0,0,0,0,0,0,2000-01-09 21:00:00
214,0,AF,AF,0,0,0,0,0,0,0,2000-01-09 22:00:00
215,0,AF,0,0,0,0,0,0,0,0,2000-01-09 23:00:00
216,AE,0,AE,0,0,0,0,0,0,0,2000-01-10 00:00:00
217,0,0,0,0,0,0,0,0,0,0,2000-01-10 01:00:00
218,AE,AE,0,0,0,0,0,0,0,0,2000-01-10 02:00:00
219,0,0,0,0,0,0,0,0,0,0,2000-01-10 03:00:00
220,0,AF,AF,0,0,0,0,0,0,0,2000-01-10 04:00:00
221,0,AF,AF,0,0,0,0,0,0,0,2000-01-10 05:00:00
222,0,0,0,0,0,0,0,0,0,0,2000-01-10 06:00:00
223,AE,AE,0,0,0,0,0,0,0,0,2000-01-10 07:00:00
224,0,0,AF,0,0,0,0,0,0,0,2000-01-10 08:00:00
225,0,0,0,0,0,0,0,0,0,0,2000-01-10 09:00:00
226,0,0,0,0,0,0,0,0,0,0,2000-01-10 10:00:00
227,0,AG,AG,0,0,0,0,0,0,0,2000-01-10 11:00:00
228,0,AF,0,0,0,0,0,0,0,0,2000-01-10 12:00:00
229,0,0,0,0,0,0,0,0,0,0,2000-01-10 13:00:00
230,0,AE,AE,0,0,0,0,0,0,0,2000-01-10 14:00:00
231,0,AF,AF,0,0,0,0,0,0,0,2000-01-10 15:00:00
232,0,AF,AF,0,0,0,0,0,0,0,2000-01-10 16:00:00
233,0,AE,0,0,0,0,0,0,0,0,2000-01-10 17:00:00
234,0,AE,0,0,0,0,0,0,0,0,2000-01-10 18:00:00
235,0,AE,0,0,0,0,0,0,0,0,2000-01-10 19:00:00
236,0,0,0,AG,0,0,0,0,0,0,2000-01-10 20:00:00
237,0,AF,0,0,0,0,0,0,0,0,2000-01-10 21:00:00
238,AE,AE,AE,0,0,0,0,0,0,0,2000-01-10 22:00:00
239,0,AG,0,0,0,0,0,0,0,0,2000-01-10 23:00:00
240,AE,AE,AE,0,0,0,0,0,0,0,2000-01-11 00:00:00
241,AE,AE,0,0,0,0,0,0,0,0,2000-01-11 01:00:00
242,0,0,0,AG,AG,0,0,0,0,0,2000-01-11 02:00:00
243,0,AF,0,0,0,0,0,0,0,0,2000-01-11 03:00:00
244,0,0,AE,0,0,0,0,0,0,0,2000-01-11 04:00:00
245,0,0,AG,AG,0,0,0,0,0,0,2000-01-11 05:00:00
246,0,AE,AE,0,0,0,0,0,0,0,2000-01-11 06:00:00
247,0,0,0,0,0,0,0,0,0,0,2000-01-11 07:00:00
248,0,0,0,AG,0,0,0,0,0,0,2000-01-11 08:00:00
249,0,0,AG,0,0,0,0,0,0,0,2000-01-11 09:00:00
250,AE,AE,0,0,0,0,0,0,0,0,2000-01-11 10:00:00
251,0,0,AG,AG,0,0,0,0,0,0,2000-01-11 11:00:00
252,0,0,AG,0,0,0,0,0,0,0,2000-01-11 12:00:00
253,0,0,0,0,0,0,0,0,0,0,2000-01-11 13:00:00
254,0,0,AE,0,0,0,0,0,0,0,2000-01-11 14:00:00
255,AE,AE,0,0,0,0,0,0,0,0,2000-01-11 15:00:00
256,0,AF,AF,0,0,0,0,0,0,0,2000-01-11 16:00:00
257,0,AE,0,0,0,0,0,0,0,0,2000-01-11 17:00:00
258,0,AF,AF,0,0,0,0,0,0,0,2000-01-11 18:00:00
259,0,0,AE,0,0,0,0,0,0,0,2000-01-11 19:00:00
260,0,AG,AG,0,0,0,0,0,0,0,2000-01-11 20:00:00
261,0,0,0,0,0,0,0,0,0,0,2000-01-11 21:00:00
262,0,AF,AF,AF,0,0,0,0,0,0,2000-01-11 22:00:00
263,0,AF,0,0,0,0,0,0,0,0,2000-01-11 23:00:00
264,0,AF,AF,0,0,0,0,0,0,0,2000-01-12 00:00:00
265,0,0,0,0,0,0,0,0,0,0,2000-01-12 01:00:00
266,0,0,0,0,AI,AI,0,0,0,0,2000-01-12 02:00:00
267,0,0,0,0,0,0,0,0,0,0,2000-01-12 03:00:00
268,0,0,AE,0,0,0,0,0,0,0,2000-01-12 04:00:00
269,0,0,0,0,0,0,0,0,0,0,2000-01-12 05:00:00
270,0,AF,0,0,0,0,0,0,0,0,2000-01-12 06:00:00
271,0,0,AE,0,0,0,0,0,0,0,2000-01-12 07:00:00
272,0,AF,0,0,0,0,0,0,0,0,2000-01-12 08:00:00
273,0,0,0,AG,0,0,0,0,0,0,2000-01-12 09:00:00
274,0,0,AG,0,0,0,0,0,0,0,2000-01-12 10:00:00
275,0,0,AF,0,0,0,0,0,0,0,2000-01-12 11:00:00
276,0,0,AH,0,AH,0,0,0,0,0,2000-01-12 12:00:00
277,0,AF,0,0,0,0,0,0,0,0,2000-01-12 13:00:00
278,0,0,0,AG,0,0,0,0,0,0,2000-01-12 14:00:00
279,0,0,AF,0,0,0,0,0,0,0,2000-01-12 15:00:00
280,0,0,0,AG,0,0,0,0,0,0,2000-01-12 16:00:00
281,0,0,AG,AG,0,0,0,0,0,0,2000-01-12 17:00:00
282,0,0,0,AG,0,0,0,0,0,0,2000-01-12 18:00:00
283,0,AF,AF,0,0,0,0,0,0,0,2000-01-12 19:00:00
284,0,0,0,0,0,0,0,0,0,0,2000-01-12 20:00:00
285,0,0,0,0,0,0,0,0,0,0,2000-01-12 21:00:00
286,0,0,AG,0,0,0,0,0,0,0,2000-01-12 22:00:00
287,0,0,0,0,0,0,0,0,0,0,2000-01-12 23:00:00
288,0,0,0,AF,0,0,0,0,0,0,2000-01-13 00:00:00
289,0,0,0,AG,0,0,0,0,0,0,2000-01-13 01:00:00
290,0,0,AG,0,0,0,0,0,0,0,2000-01-13 02:00:00
291,0,AG,0,0,0,0,0,0,0,0,2000-01-13 03:00:00
292,0,0,AG,AG,0,0,0,0,0,0,2000-01-13 04:00:00
293,0,0,0,AF,0,0,0,0,0,0,2000-01-13 05:00:00
294,0,0,AG,0,0,0,0,0,0,0,2000-01-13 06:00:00
295,0,0,0,0,0,0,0,0,0,0,2000-01-13 07:00:00
296,0,0,AG,0,0,0,0,0,0,0,2000-01-13 08:00:00
297,0,AF,AF,0,0,0,0,0,0,0,2000-01-13 09:00:00
298,0,0,AF,0,0,0,0,0,0,0,2000-01-13 10:00:00
299,0,AF,AF,0,0,0,0,0,0,0,2000-01-13 11:00:00
300,0,AE,AE,0,0,0,0,0,0,0,2000-01-13 12:00:00
301,0,AF,AF,0,0,0,0,0,0,0,2000-01-13 13:00:00
302,0,AF,AF,AF,0,0,0,0,0,0,2000-01-13 14:00:00
303,0,0,AG,AG,0,0,0,0,0,0,2000-01-13 15:00:00
304,0,AF,AF,0,0,0,0,0,0,0,2000-01-13 16:00:00
305,0,0,AF,0,0,0,0,0,0,0,2000-01-13 17:00:00
306,AE,0,0,0,0,0,0,0,0,0,2000-01-13 18:00:00
307,0,0,AF,0,0,0,0,0,0,0,2000-01-13 19:00:00
308,0,0,0,AG,0,0,0,0,0,0,2000-01-13 20:00:00
309,0,0,AE,0,0,0,0,0,0,0,2000-01-13 21:00:00
310,0,AF,AF,0,0,0,0,0,0,0,2000-01-13 22:00:00
311,0,0,AF,AF,0,0,0,0,0,0,2000-01-13 23:00:00
312,0,AF,0,0,0,0,0,0,0,0,2000-01-14 00:00:00
313,0,AF,0,0,0,0,0,0,0,0,2000-01-14 01:00:00
314,0,AF,AF,AF,0,0,0,0,0,0,2000-01-14 02:00:00
315,0,0,AF,AF,0,0,0,0,0,0,2000-01-14 03:00:00
316,0,0,AG,AG,0,0,0,0,0,0,2000-01-14 04:00:00
317,0,AG,0,AG,0,0,0,0,0,0,2000-01-14 05:00:00
318,0,0,AG,0,0,0,0,0,0,0,2000-01-14 06:00:00
319,0,0,0,0,0,0,0,0,0,0,2000-01-14 07:00:00
320,0,0,0,AG,0,0,0,0,0,0,2000-01-14 08:00:00
321,0,AF,AF,0,0,0,0,0,0,0,2000-01-14 09:00:00
322,0,0,AG,AG,0,0,0,0,0,0,2000-01-14 10:00:00
323,0,0,0,AG,0,0,0,0,0,0,2000-01-14 11:00:00
324,0,0,0,0,0,0,0,0,0,0,2000-01-14 12:00:00
325,0,0,0,0,0,0,0,0,0,0,2000-01-14 13:00:00
326,0,0,0,0,0,0,0,0,0,0,2000-01-14 14:00:00
327,0,0,0,AG,0,0,0,0,0,0,2000-01-14 15:00:00
328,0,0,AG,0,0,0,0,0,0,0,2000-01-14 16:00:00
329,0,0,0,0,0,0,0,0,0,0,2000-01-14 17:00:00
330,0,0,0,AH,0,0,0,0,0,0,2000-01-14 18:00:00
331,AE,0,AE,0,0,0,0,0,0,0,2000-01-14 19:00:00
332,0,0,AG,0,AG,0,0,0,0,0,2000-01-14 20:00:00
333,0,0,0,0,0,0,0,0,0,0,2000-01-14 21:00:00
334,0,AE,AE,0,0,0,0,0,0,0,2000-01-14 22:00:00
335,0,0,0,0,0,0,0,0,0,0,2000-01-14 23:00:00
336,0,0,0,0,0,0,0,0,0,0,2000-01-15 00:00:00
337,0,AF,AF,0,0,0,0,0,0,0,2000-01-15 01:00:00
338,0,0,0,0,0,0,0,0,0,0,2000-01-15 02:00:00
339,0,0,AG,AG,0,0,0,0,0,0,2000-01-15 03:00:00
340,0,0,0,AG,0,0,0,0,0,0,2000-01-15 04:00:00
341,0,AF,AF,0,0,0,0,0,0,0,2000-01-15 05:00:00
342,0,0,0,0,0,0,0,0,0,0,2000-01-15 06:00:00
343,0,0,AG,AG,0,0,0,0,0,0,2000-01-15 07:00:00
344,0,AG,0,0,0,0,0,0,0,0,2000-01-15 08:00:00
345,0,0,AG,0,0,0,0,0,0,0,2000-01-15 09:00:00
346,0,AF,AF,0,0,0,0,0,0,0,2000-01-15 10:00:00
347,0,0,0,0,0,0,0,0,0,0,2000-01-15 11:00:00
348,0,AF,0,AF,0,0,0,0,0,0,2000-01-15 12:00:00
349,0,0,AG,0,0,0,0,0,0,0,2000-01-15 13:00:00
350,0,0,AG,0,0,0,0,0,0,0,2000-01-15 14:00:00
351,0,0,AF,0,0,0,0,0,0,0,2000-01-15 15:00:00
352,0,0,0,0,0,0,0,0,0,0,2000-01-15 16:00:00
353,0,0,0,0,0,0,0,0,0,0,2000-01-15 17:00:00
354,0,0,0,AG,0,0,0,0,0,0,2000-01-15 18:00:00
355,0,0,AF,0,0,0,0,0,0,0,2000-01-15 19:00:00
356,0,0,AG,0,0,0,0,0,0,0,2000-01-15 20:00:00
357,0,0,AG,AG,0,0,0,0,0,0,2000-01-15 21:00:00
358,0,0,0,0,AH,0,0,0,0,0,2000-01-15 22:00:00
359,0,0,0,AH,AH,0,0,0,0,0,2000-01-15 23:00:00
360,0,0,AF,AF,0,0,0,0,0,0,2000-01-16 00:00:00
361,0,0,0,AG,0,0,0,0,0,0,2000-01-16 01:00:00
362,0,0,0,0,0,0,0,0,0,0,2000-01-16 02:00:00
363,0,0,AG,0,0,0,0,0,0,0,2000-01-16 03:00:00
364,0,0,AF,AF,0,0,0,0,0,0,2000-01-16 04:00:00
365,0,0,AG,AG,0,0,0,0,0,0,2000-01-16 05:00:00
366,0,0,0,0,0,0,0,0,0,0,2000-01-16 06:00:00
367,0,0,0,0,AH,0,0,0,0,0,2000-01-16 07:00:00
368,0,AF,AF,0,0,0,0,0,0,0,2000-01-16 08:00:00
369,0,0,0,AG,AG,0,0,0,0,0,2000-01-16 09:00:00
370,0,0,0,AH,0,0,0,0,0,0,2000-01-16 10:00:00
371,0,0,AG,0,0,0,0,0,0,0,2000-01-16 11:00:00
372,0,0,0,0,0,0,0,0,0,0,2000-01-16 12:00:00
373,AE,AE,AE,0,0,0,0,0,0,0,2000-01-16 13:00:00
374,0,0,0,AG,0,0,0,0,0,0,2000-01-16 14:00:00
375,0,0,0,0,0,0,0,0,0,0,2000-01-16 15:00:00
376,0,0,0,0,0,0,0,0,0,0,2000-01-16 16:00:00
377,0,0,0,0,0,0,0,0,0,0,2000-01-16 17:00:00
378,0,AF,0,0,0,0,0,0,0,0,2000-01-16 18:00:00
379,0,0,AG,0,0,0,0,0,0,0,2000-01-16 19:00:00
380,0,0,0,0,AG,0,0,0,0,0,2000-01-16 20:00:00
381,0,AE,AE,0,0,0,0,0,0,0,2000-01-16 21:00:00
382,0,0,AG,AG,0,0,0,0,0,0,2000-01-16 22:00:00
383,0,0,0,0,AH,0,0,0,0,0,2000-01-16 23:00:00
