,exog_1,exog_2,exog_3,exog_4,exog_5,exog_6,exog_7,exog_8,exog_9,exog_10,Date
302,0,0,0,0,0,0,0,0,0,0,2000-01-13 14:00:00
303,0,0,0,0,0,AJ,0,0,0,0,2000-01-13 15:00:00
304,0,0,0,0,AI,0,0,0,0,0,2000-01-13 16:00:00
305,0,0,0,0,AI,0,0,0,0,0,2000-01-13 17:00:00
306,0,0,0,0,0,AJ,0,0,0,0,2000-01-13 18:00:00
307,0,0,0,0,0,AJ,0,0,0,0,2000-01-13 19:00:00
308,0,0,0,0,0,0,AJ,0,0,0,2000-01-13 20:00:00
309,0,0,0,0,0,0,AJ,0,0,0,2000-01-13 21:00:00
310,0,0,0,0,AI,AI,0,0,0,0,2000-01-13 22:00:00
311,0,0,0,0,0,0,0,AK,0,0,2000-01-13 23:00:00
312,0,0,0,0,0,0,0,0,0,0,2000-01-14 00:00:00
313,0,0,0,0,AI,0,0,0,0,0,2000-01-14 01:00:00
314,0,0,0,0,0,AJ,0,0,0,0,2000-01-14 02:00:00
315,0,0,0,0,0,0,0,0,0,0,2000-01-14 03:00:00
316,0,0,0,0,0,0,0,0,0,0,2000-01-14 04:00:00
317,0,0,0,0,AI,AI,0,0,0,0,2000-01-14 05:00:00
318,0,0,0,0,AH,0,0,0,0,0,2000-01-14 06:00:00
319,0,0,0,0,0,AJ,AJ,0,0,0,2000-01-14 07:00:00
320,0,0,0,0,0,0,0,0,0,0,2000-01-14 08:00:00
321,0,0,0,0,0,AK,AK,0,0,0,2000-01-14 09:00:00
322,0,0,0,0,0,0,AJ,0,0,0,2000-01-14 10:00:00
323,0,0,0,0,AJ,AJ,0,0,0,0,2000-01-14 11:00:00
324,0,0,0,0,AI,AI,0,0,0,0,2000-01-14 12:00:00
325,0,0,0,0,0,AI,0,0,0,0,2000-01-14 13:00:00
326,0,0,0,0,AJ,0,0,0,0,0,2000-01-14 14:00:00
327,0,0,0,0,0,0,AL,0,0,0,2000-01-14 15:00:00
328,0,0,0,0,0,AK,AK,AK,0,0,2000-01-14 16:00:00
329,0,0,0,0,AJ,0,0,0,0,0,2000-01-14 17:00:00
330,0,0,0,0,0,AJ,0,0,0,0,2000-01-14 18:00:00
331,0,0,0,0,AJ,0,AJ,0,0,0,2000-01-14 19:00:00
332,0,0,0,0,0,0,AK,0,0,0,2000-01-14 20:00:00
333,0,0,0,0,0,AK,0,0,0,0,2000-01-14 21:00:00
334,0,0,0,0,0,AJ,0,0,0,0,2000-01-14 22:00:00
335,0,0,0,0,0,0,0,0,0,0,2000-01-14 23:00:00
336,0,0,0,0,AJ,AJ,0,0,0,0,2000-01-15 00:00:00
337,0,0,0,0,0,0,AK,0,0,0,2000-01-15 01:00:00
338,0,0,0,0,AI,0,0,0,0,0,2000-01-15 02:00:00
339,0,0,0,0,AJ,AJ,0,0,0,0,2000-01-15 03:00:00
340,0,0,0,0,0,AK,AK,0,0,0,2000-01-15 04:00:00
341,0,0,0,0,0,AK,0,0,0,0,2000-01-15 05:00:00
342,0,0,0,0,AI,AI,0,0,0,0,2000-01-15 06:00:00
343,0,0,0,0,0,AK,AK,0,0,0,2000-01-15 07:00:00
344,0,0,0,0,0,0,0,0,0,0,2000-01-15 08:00:00
345,0,0,0,0,0,0,AK,0,0,0,2000-01-15 09:00:00
346,0,0,0,0,0,AK,AK,0,0,0,2000-01-15 10:00:00
347,0,0,0,0,0,0,0,0,0,0,2000-01-15 11:00:00
348,0,0,0,0,0,0,0,0,0,0,2000-01-15 12:00:00
349,0,0,0,0,0,0,0,0,0,0,2000-01-15 13:00:00
350,0,0,0,0,AI,0,0,0,0,0,2000-01-15 14:00:00
351,0,0,0,0,0,0,AK,0,0,0,2000-01-15 15:00:00
352,0,0,0,0,0,0,AK,0,0,0,2000-01-15 16:00:00
353,0,0,0,0,0,AJ,AJ,0,0,0,2000-01-15 17:00:00
354,0,0,0,0,0,0,AK,0,0,0,2000-01-15 18:00:00
355,0,0,0,0,0,0,AL,AL,0,0,2000-01-15 19:00:00
356,0,0,0,0,0,AK,AK,0,0,0,2000-01-15 20:00:00
357,0,0,0,0,0,0,AL,0,AL,0,2000-01-15 21:00:00
358,0,0,0,0,0,AJ,AJ,0,0,0,2000-01-15 22:00:00
359,0,0,0,0,0,0,AL,0,0,0,2000-01-15 23:00:00
360,0,0,0,0,AJ,AJ,0,0,0,0,2000-01-16 00:00:00
361,0,0,0,0,AJ,AJ,0,0,0,0,2000-01-16 01:00:00
362,0,0,0,0,0,AK,0,AK,0,0,2000-01-16 02:00:00
363,0,0,0,0,0,AK,0,AK,0,0,2000-01-16 03:00:00
364,0,0,0,0,0,AK,AK,0,0,0,2000-01-16 04:00:00
365,0,0,0,0,0,0,AL,AL,0,0,2000-01-16 05:00:00
366,0,0,0,0,0,AJ,AJ,0,0,0,2000-01-16 06:00:00
367,0,0,0,0,0,0,0,AL,0,0,2000-01-16 07:00:00
368,0,0,0,0,0,0,0,0,0,0,2000-01-16 08:00:00
369,0,0,0,0,0,0,AL,AL,0,0,2000-01-16 09:00:00
370,0,0,0,0,0,AK,0,0,0,0,2000-01-16 10:00:00
371,0,0,0,0,0,0,0,AL,0,0,2000-01-16 11:00:00
372,0,0,0,0,0,0,0,0,0,0,2000-01-16 12:00:00
373,0,0,0,0,0,0,AL,AL,0,0,2000-01-16 13:00:00
374,0,0,0,0,0,0,0,AL,0,0,2000-01-16 14:00:00
375,0,0,0,0,0,AK,AK,0,0,0,2000-01-16 15:00:00
376,0,0,0,0,0,AK,AK,0,0,0,2000-01-16 16:00:00
377,0,0,0,0,0,0,AL,AL,0,0,2000-01-16 17:00:00
378,0,0,0,0,0,0,0,AL,0,0,2000-01-16 18:00:00
379,0,0,0,0,0,0,AM,0,0,0,2000-01-16 19:00:00
380,0,0,0,0,0,0,AK,AK,0,0,2000-01-16 20:00:00
381,0,0,0,0,0,AK,AK,0,0,0,2000-01-16 21:00:00
