,Date,GeneratedTrend,GeneratedCycle,GeneratedAR,Noise,Signal,Signal_500_D_0_constant_0__1.0_0
240,2000-08-28,0,0,5.52139008991382,-1.0627949207805292,6.845920201516631,6.845920201516631
241,2000-08-29,0,0,5.544630640125017,-0.8864062679671508,7.045549404541207,7.045549404541207
242,2000-08-30,0,0,5.5678711903362155,1.9213469553611742,9.87654317808073,9.87654317808073
243,2000-08-31,0,0,5.591111740547411,-0.4597805236957294,7.518656249235022,7.518656249235022
244,2000-09-01,0,0,5.6143522907586085,-1.0890344352371168,6.912642887904832,6.912642887904832
245,2000-09-02,0,0,5.637592840969805,0.9841172931027632,9.009035166455908,9.009035166455908
246,2000-09-03,0,0,5.660833391181001,-1.1592063247728384,6.888952098791504,6.888952098791504
247,2000-09-04,0,0,5.684073941392198,-0.43653709264274676,7.634861881132792,7.634861881132792
248,2000-09-05,0,0,5.707314491603395,1.0092445309145563,9.103884054901291,9.103884054901291
249,2000-09-06,0,0,5.730555041814592,0.7133895705195379,8.83126964471747,8.83126964471747
250,2000-09-07,0,0,5.753795592025789,-0.7280577188284076,7.413062905580722,7.413062905580722
251,2000-09-08,0,0,5.777036142236985,0.8395164580409145,9.00387763266124,9.00387763266124
252,2000-09-09,0,0,5.800276692448183,1.2390209790064357,9.426622703837959,9.426622703837959
253,2000-09-10,0,0,5.823517242659379,-1.7848038867517189,6.426038388291001,6.426038388291001
254,2000-09-11,0,0,5.846757792870576,-0.7961858391647482,7.437896986089169,7.437896986089169
255,2000-09-12,0,0,5.869998343081773,-1.4005412673495643,6.856782108115549,6.856782108115549
256,2000-09-13,0,0,5.8932388932929705,-0.18435057664102994,8.096213349035281,8.096213349035281
257,2000-09-14,0,0,5.916479443504166,-1.3911931153065715,6.912611360580935,6.912611360580935
258,2000-09-15,0,0,5.9397199937153635,0.03625974169359078,8.363304767792295,8.363304767792295
259,2000-09-16,0,0,5.9629605439265605,-0.8144055613581664,7.535880014951735,7.535880014951735
260,2000-09-17,0,0,5.986201094137756,0.6973728241344478,9.070898950655543,9.070898950655543
261,2000-09-18,0,0,6.009441644348953,-1.7374292376653435,6.659337439066951,6.659337439066951
262,2000-09-19,0,0,6.0326821945601505,0.11585569789307441,8.535862924836566,8.535862924836566
263,2000-09-20,0,0,6.055922744771347,0.365651445709363,8.808899222864051,8.808899222864051
264,2000-09-21,0,0,6.0791632949825445,-0.07392346564745376,8.392564861718432,8.392564861718432
265,2000-09-22,0,0,6.102403845193741,-0.4935175712505601,7.996211306326521,7.996211306326521
266,2000-09-23,0,0,6.125644395404938,3.101530584096651,11.61450001188493,11.61450001188493
267,2000-09-24,0,0,6.1488849456161345,0.8587541529919178,9.394964130991394,9.394964130991394
268,2000-09-25,0,0,6.172125495827331,-1.1547755274069518,7.40467500080372,7.40467500080372
269,2000-09-26,0,0,6.195366046038528,0.9418343381744537,9.524525416596322,9.524525416596322
270,2000-09-27,0,0,6.2186065962497254,-0.28213514160391895,8.323796487029147,8.323796487029147
271,2000-09-28,0,0,6.241847146460922,-0.9756546656723718,7.6535175131718916,7.6535175131718916
272,2000-09-29,0,0,6.2650876966721185,0.09818669083524979,8.750599419890708,8.750599419890708
273,2000-09-30,0,0,6.2883282468833155,0.9054899531895111,9.581143232456167,9.581143232456167
274,2000-10-01,0,0,6.3115687970945125,1.0187414369001808,9.717635266378034,9.717635266378034
275,2000-10-02,0,0,6.334809347305709,-0.11489885402779902,8.607235525661252,8.607235525661252
276,2000-10-03,0,0,6.358049897516906,1.7430387200693243,10.488413649969571,10.488413649969571
277,2000-10-04,0,0,6.381290447728103,-0.32187919088365574,8.44673628922779,8.44673628922779
278,2000-10-05,0,0,6.4045309979393,0.8295710936443924,9.621427123967033,9.621427123967033
279,2000-10-06,0,0,6.427771548150496,-0.20731799717285423,8.607778583360982,8.607778583360982
280,2000-10-07,0,0,6.451012098361694,1.1179986073949013,9.956335738139936,9.956335738139936
281,2000-10-08,0,0,6.4742526485728895,1.064249682940182,9.925827363896412,9.925827363896412
282,2000-10-09,0,0,6.497493198784088,1.1513298346079661,10.036148065775395,10.036148065775395
283,2000-10-10,0,0,6.520733748995283,-0.7724577070251558,8.135601074353467,8.135601074353467
284,2000-10-11,0,0,6.543974299206481,-1.293634279094041,7.637665052495781,7.637665052495781
285,2000-10-12,0,0,6.5672148494176765,0.6770268115298488,9.631566693330866,9.631566693330866
286,2000-10-13,0,0,6.590455399628873,0.42405519844296674,9.40183563045518,9.40183563045518
287,2000-10-14,0,0,6.61369594984007,-0.48567617280192765,8.515344809421483,8.515344809421483
288,2000-10-15,0,0,6.636936500051267,-0.05169723709456332,8.972564295340044,8.972564295340044
289,2000-10-16,0,0,6.660177050262463,0.567056372034202,9.614558454680004,9.614558454680004
290,2000-10-17,0,0,6.68341760047366,1.067833575271349,10.138576208128349,10.138576208128349
291,2000-10-18,0,0,6.706658150684857,0.27159574079996274,9.36557892386816,9.36557892386816
292,2000-10-19,0,0,6.729898700896054,0.6193017663036805,9.736525499583074,9.736525499583074
