,Date,GeneratedTrend,GeneratedCycle,GeneratedAR,Noise,Signal,Signal_250_D_0_constant_24_exp_1.0_10
96,2000-04-06,0,0.125,5.165871047802219,0.48090565129040147,0.0003346282234957868,0.0003346282234957868
97,2000-04-07,0,0.2916666666666667,5.220717766791348,-0.5741420115249796,0.0007701262112364846,0.0007701262112364846
98,2000-04-08,0,0.375,5.275564485780476,-0.25246759687128895,0.0004862388407896316,0.0004862388407896316
99,2000-04-09,0,0.7916666666666666,5.330411204769605,1.0398467874347133,8.333529552147464e-05,8.333529552147464e-05
100,2000-04-10,0,0.875,5.385257923758732,-0.023479525734559987,0.0002101913772638826,0.0002101913772638826
101,2000-04-11,0,0.75,5.440104642747863,0.08942228967585494,0.00020139535201099318,0.00020139535201099318
102,2000-04-12,0,0.16666666666666666,5.494951361736992,-0.5943273707524944,0.0006768882388833676,0.0006768882388833676
103,2000-04-13,0,0.9583333333333334,5.549798080726119,-0.10569679379183408,0.0001781030319080177,0.0001781030319080177
104,2000-04-14,0,0.25,5.604644799715248,0.7427957128875633,0.0001465484838434408,0.0001465484838434408
105,2000-04-15,0,0.5,5.6594915187043755,-0.7549815265966129,0.0004831305185732881,0.0004831305185732881
106,2000-04-16,0,0.041666666666666664,5.714338237693504,-0.1382827148055754,0.00039036205104183065,0.00039036205104183065
107,2000-04-17,0,0.25,5.769184956682633,-2.1249202691161355,0.002187538343377105,0.002187538343377105
108,2000-04-18,0,0.2916666666666667,5.824031675671763,-1.0300188330423548,0.0006645547880217097,0.0006645547880217097
109,2000-04-19,0,0.9583333333333334,5.878878394660891,-0.5174518646200579,0.00019345346075955148,0.00019345346075955148
110,2000-04-20,0,0.5833333333333334,5.933725113650019,-0.14180001176942483,0.00018300956126598438,0.00018300956126598438
111,2000-04-21,0,0.7083333333333334,5.988571832639147,-1.2764802131596051,0.00047550237714802726,0.00047550237714802726
112,2000-04-22,0,0.20833333333333334,6.043418551628276,1.4815132753811517,4.7065096422336747e-05,4.7065096422336747e-05
113,2000-04-23,0,0.5416666666666666,6.098265270617404,1.6592766406795751,2.672470065951753e-05,2.672470065951753e-05
114,2000-04-24,0,0.3333333333333333,6.153111989606532,0.00013961196213959013,0.00016372888164477783,0.00016372888164477783
115,2000-04-25,0,0.375,6.207958708595662,1.505838362785315,3.29832468935027e-05,3.29832468935027e-05
116,2000-04-26,0,0.8333333333333334,6.262805427584789,0.10452092334336739,8.016901950519054e-05,8.016901950519054e-05
117,2000-04-27,0,0.7916666666666666,6.317652146573917,-0.2360431505777789,0.00011122121782378022,0.00011122121782378022
118,2000-04-28,0,0.6666666666666666,6.372498865563046,0.8194350338694797,4.152087313694685e-05,4.152087313694685e-05
119,2000-04-29,0,0.7916666666666666,6.427345584552174,0.40285643869252563,5.261115366532719e-05,5.261115366532719e-05
120,2000-04-30,0,0.125,6.482192303541302,-1.4382418824007335,0.0006114580878675247,0.0006114580878675247
121,2000-05-01,0,0.2916666666666667,6.537039022530432,0.27124883441208464,8.866296848575034e-05,8.866296848575034e-05
122,2000-05-02,0,0.375,6.59188574151956,-0.6906031242348649,0.000202049803049117,0.000202049803049117
123,2000-05-03,0,0.7916666666666666,6.646732460508688,-0.6815329762559166,0.0001249521273974691,0.0001249521273974691
124,2000-05-04,0,0.875,6.7015791794978155,-1.5122306463527497,0.00024974697389046005,0.00024974697389046005
125,2000-05-05,0,0.75,6.7564258984869445,2.1968910259468375,6.563210637091231e-06,6.563210637091231e-06
126,2000-05-06,0,0.16666666666666666,6.811272617476074,1.0411750172161427,3.536358196968974e-05,3.536358196968974e-05
127,2000-05-07,0,0.9583333333333334,6.866119336465201,-0.033236028199421834,4.441513067910819e-05,4.441513067910819e-05
128,2000-05-08,0,0.25,6.920966055454332,0.06564128100180744,7.733831488883225e-05,7.733831488883225e-05
129,2000-05-09,0,0.5,6.975812774443458,0.2657857222744284,4.667451681823051e-05,4.667451681823051e-05
130,2000-05-10,0,0.041666666666666664,7.030659493432587,1.1518421489116304,2.88072912941258e-05,2.88072912941258e-05
131,2000-05-11,0,0.25,7.0855062124217145,0.13804288118688568,6.102281071601247e-05,6.102281071601247e-05
132,2000-05-12,0,0.2916666666666667,7.1403529314108445,-0.14780553141032246,7.374275605247314e-05,7.374275605247314e-05
133,2000-05-13,0,0.9583333333333334,7.1951996503999744,1.6838274542841791,5.739869047392552e-06,5.739869047392552e-06
134,2000-05-14,0,0.5833333333333334,7.250046369389103,0.9718321256097974,1.611233303424713e-05,1.611233303424713e-05
135,2000-05-15,0,0.7083333333333334,7.304893088378232,1.6076740084799876,7.127042871416662e-06,7.127042871416662e-06
136,2000-05-16,0,0.20833333333333334,7.35973980736736,-0.25712773804233574,7.179762743211514e-05,7.179762743211514e-05
137,2000-05-17,0,0.5416666666666666,7.414586526356486,1.8098176881280834,6.164000218430609e-06,6.164000218430609e-06
138,2000-05-18,0,0.3333333333333333,7.469433245345616,0.8923484994761706,1.7987584247837395e-05,1.7987584247837395e-05
139,2000-05-19,0,0.375,7.5242799643347436,-0.09657612744144202,4.390784462423121e-05,4.390784462423121e-05
140,2000-05-20,0,0.8333333333333334,7.579126683323872,-0.37715701772328586,3.479570066752823e-05,3.479570066752823e-05
141,2000-05-21,0,0.7916666666666666,7.633973402313002,-0.5052977413554401,3.903483710139556e-05,3.903483710139556e-05
142,2000-05-22,0,0.6666666666666666,7.68882012130213,-1.3626711263370739,9.868975803511229e-05,9.868975803511229e-05
143,2000-05-23,0,0.7916666666666666,7.743666840291258,1.1331270292723348,6.796014230877389e-06,6.796014230877389e-06
144,2000-05-24,0,0.125,7.798513559280386,-0.700689757621397,7.841169070592201e-05,7.841169070592201e-05
145,2000-05-25,0,0.2916666666666667,7.853360278269515,-1.7683479007866112,0.0001827497608290452,0.0001827497608290452
146,2000-05-26,0,0.375,7.908206997258643,0.3404172824763401,1.932061294689024e-05,1.932061294689024e-05
147,2000-05-27,0,0.7916666666666666,7.963053716247773,0.7292416907434655,8.17298955371706e-06,8.17298955371706e-06
148,2000-05-28,0,0.875,8.017900435236898,-1.0883538247988578,4.382700691542266e-05,4.382700691542266e-05
149,2000-05-29,0,0.75,8.072747154226027,-2.8777787331037805,0.0002814144272534275,0.0002814144272534275
150,2000-05-30,0,0.16666666666666666,8.127593873215156,-0.6614776913411199,5.204006931007184e-05,5.204006931007184e-05
151,2000-05-31,0,0.9583333333333334,8.182440592204289,0.7059283890014705,5.686497582465519e-06,5.686497582465519e-06
152,2000-06-01,0,0.25,8.237287311193413,-0.3585978419853573,3.169336537574279e-05,3.169336537574279e-05
153,2000-06-02,0,0.5,8.292134030182543,0.7319824543134781,7.851309628610489e-06,7.851309628610489e-06
154,2000-06-03,0,0.041666666666666664,8.346980749171673,-0.03636653281868651,2.5343339427232866e-05,2.5343339427232866e-05
155,2000-06-04,0,0.25,8.401827468160803,0.5889142186323584,1.0423419476814885e-05,1.0423419476814885e-05
156,2000-06-05,0,0.2916666666666667,8.456674187149925,-0.7796348081534819,3.719189229190883e-05,3.719189229190883e-05
157,2000-06-06,0,0.9583333333333334,8.511520906139058,0.47633669040961846,5.147987719098835e-06,5.147987719098835e-06
158,2000-06-07,0,0.5833333333333334,8.566367625128185,0.8338801150919901,4.959057787489824e-06,4.959057787489824e-06
159,2000-06-08,0,0.7083333333333334,8.621214344117314,1.3137926911388345,2.563712659385659e-06,2.563712659385659e-06
160,2000-06-09,0,0.20833333333333334,8.67606106310644,-0.6017085982240662,2.7169935128758435e-05,2.7169935128758435e-05
161,2000-06-10,0,0.5416666666666666,8.730907782095569,-0.547163800425808,1.7450812090606032e-05,1.7450812090606032e-05
162,2000-06-11,0,0.3333333333333333,8.785754501084698,0.6096507928714833,6.3984655688720664e-06,6.3984655688720664e-06
163,2000-06-12,0,0.375,8.840601220073827,0.7589321552119019,5.004129435914695e-06,5.004129435914695e-06
164,2000-06-13,0,0.8333333333333334,8.895447939062954,-1.1859191823371928,2.0945728680585676e-05,2.0945728680585676e-05
165,2000-06-14,0,0.7916666666666666,8.950294658052087,0.929399433126534,2.4928735374532854e-06,2.4928735374532854e-06
166,2000-06-15,0,0.6666666666666666,9.005141377041213,0.5469520226895784,3.919784852179829e-06,3.919784852179829e-06
167,2000-06-16,0,0.7916666666666666,9.059988096030342,-0.8695923396512214,1.3500603808501163e-05,1.3500603808501163e-05
168,2000-06-17,0,0.125,9.114834815019465,1.2234279134609773,3.0695596215640335e-06,3.0695596215640335e-06
169,2000-06-18,0,0.2916666666666667,9.169681534008602,-0.1324303624075145,9.54367847743043e-06,9.54367847743043e-06
170,2000-06-19,0,0.375,9.224528252997727,-0.5048962082991242,1.2063263854034827e-05,1.2063263854034827e-05
171,2000-06-20,0,0.7916666666666666,9.279374971986858,-0.44475780261192205,7.0887781966785665e-06,7.0887781966785665e-06
172,2000-06-21,0,0.875,9.334221690975983,0.3771361958682801,2.7140417573516795e-06,2.7140417573516795e-06
173,2000-06-22,0,0.75,9.38906840996511,-0.6371064998767383,8.027193170536481e-06,8.027193170536481e-06
174,2000-06-23,0,0.16666666666666666,9.44391512895424,-0.10475317892870264,7.996214301390865e-06,7.996214301390865e-06
175,2000-06-24,0,0.9583333333333334,9.498761847943367,-0.15104201461979178,3.5921239870197128e-06,3.5921239870197128e-06
176,2000-06-25,0,0.25,9.553608566932496,0.8446260302031725,2.5511959185838836e-06,2.5511959185838836e-06
177,2000-06-26,0,0.5,9.608455285921629,0.9086423907448442,1.764203224143026e-06,1.764203224143026e-06
178,2000-06-27,0,0.041666666666666664,9.663302004910754,0.9824215630001742,2.453232639303051e-06,2.453232639303051e-06
179,2000-06-28,0,0.25,9.718148723899882,-1.1809508787663578,1.640521035444507e-05,1.640521035444507e-05
180,2000-06-29,0,0.2916666666666667,9.772995442889012,0.08994379741714785,4.179497094896217e-06,4.179497094896217e-06
181,2000-06-30,0,0.9583333333333334,9.827842161878138,-0.7062449297892845,4.50355132389771e-06,4.50355132389771e-06
182,2000-07-01,0,0.5833333333333334,9.882688880867265,0.05222500455041592,2.9053376532195328e-06,2.9053376532195328e-06
183,2000-07-02,0,0.7083333333333334,9.937535599856396,-1.3415791539487325,9.781638979330786e-06,9.781638979330786e-06
184,2000-07-03,0,0.20833333333333334,9.992382318845527,1.3829423344606555,1.0011394961390465e-06,1.0011394961390465e-06
185,2000-07-04,0,0.5416666666666666,10.047229037834652,0.3869128383423207,1.8385703597168563e-06,1.8385703597168563e-06
186,2000-07-05,0,0.3333333333333333,10.102075756823782,-1.3324531794853078,1.1963267617516876e-05,1.1963267617516876e-05
187,2000-07-06,0,0.375,10.156922475812909,0.5038174844094317,1.7316191121860666e-06,1.7316191121860666e-06
188,2000-07-07,0,0.8333333333333334,10.211769194802038,1.0329156789450207,6.106560713141525e-07,6.106560713141525e-07
189,2000-07-08,0,0.7916666666666666,10.266615913791163,-0.12222362618675954,1.9131247112271928e-06,1.9131247112271928e-06
190,2000-07-09,0,0.6666666666666666,10.3214626327803,1.8326378573670032,2.90552695646108e-07,2.90552695646108e-07
191,2000-07-10,0,0.7916666666666666,10.376309351769425,-0.06573314732900129,1.6202070714176475e-06,1.6202070714176475e-06
192,2000-07-11,0,0.125,10.431156070758556,1.8637767336294233,4.338154913817442e-07,4.338154913817442e-07
193,2000-07-12,0,0.2916666666666667,10.486002789747682,-0.12369080940165064,2.5365837287314594e-06,2.5365837287314594e-06
194,2000-07-13,0,0.375,10.540849508736809,1.2203986797886306,5.76113059046832e-07,5.76113059046832e-07
195,2000-07-14,0,0.7916666666666666,10.595696227725938,-0.006587333658046469,1.226324241155756e-06,1.226324241155756e-06
196,2000-07-15,0,0.875,10.65054294671507,0.593745141884125,5.85967322534142e-07,5.85967322534142e-07
197,2000-07-16,0,0.75,10.705389665704198,-0.6639793280752104,2.210870869301848e-06,2.210870869301848e-06
198,2000-07-17,0,0.16666666666666666,10.760236384693323,-0.6074227522721151,3.5442144263361725e-06,3.5442144263361725e-06
199,2000-07-18,0,0.9583333333333334,10.815083103682449,-1.564370254182271,3.95804672063331e-06,3.95804672063331e-06
200,2000-07-19,0,0.25,10.869929822671583,-1.7337419687438105,9.012468253585669e-06,9.012468253585669e-06
201,2000-07-20,0,0.5,10.924776541660707,-0.615564276082863,2.171861357837337e-06,2.171861357837337e-06
202,2000-07-21,0,0.041666666666666664,10.979623260649836,-0.9546338762600635,4.563732333764607e-06,4.563732333764607e-06
203,2000-07-22,0,0.25,11.034469979638963,-0.2488049438679672,1.7317488576584766e-06,1.7317488576584766e-06
204,2000-07-23,0,0.2916666666666667,11.089316698628096,-0.0550875804555821,1.295505607177618e-06,1.295505607177618e-06
205,2000-07-24,0,0.9583333333333334,11.144163417617223,0.28206988733439614,4.494324096458054e-07,4.494324096458054e-07
206,2000-07-25,0,0.5833333333333334,11.199010136606352,-1.8943180660629375,5.456302868934715e-06,5.456302868934715e-06
207,2000-07-26,0,0.7083333333333334,11.253856855595478,0.83831078362978,2.9650116288458294e-07,2.9650116288458294e-07
208,2000-07-27,0,0.20833333333333334,11.308703574584607,-0.41631214786501564,1.622668593642103e-06,1.622668593642103e-06
209,2000-07-28,0,0.5416666666666666,11.363550293573736,1.3569279276500017,1.8686888573547996e-07,1.8686888573547996e-07
210,2000-07-29,0,0.3333333333333333,11.418397012562867,-1.1976594376523158,2.803099938875842e-06,2.803099938875842e-06
211,2000-07-30,0,0.375,11.473243731551992,-1.6770456522961366,4.110722298478971e-06,4.110722298478971e-06
212,2000-07-31,0,0.8333333333333334,11.528090450541123,1.0112333267574454,1.6731780073056513e-07,1.6731780073056513e-07
213,2000-08-01,0,0.7916666666666666,11.582937169530249,-0.7281279871710448,9.40184623541955e-07,9.40184623541955e-07
214,2000-08-02,0,0.6666666666666666,11.637783888519378,-0.21723523363116112,6.050655452827321e-07,6.050655452827321e-07
215,2000-08-03,0,0.7916666666666666,11.69263060750851,0.5300167565565003,2.394244892802964e-07,2.394244892802964e-07
216,2000-08-04,0,0.125,11.747477326497634,-1.8959531244279744,4.994176991087401e-06,4.994176991087401e-06
217,2000-08-05,0,0.2916666666666667,11.802324045486763,0.3246854119723138,4.343610014412868e-07,4.343610014412868e-07
218,2000-08-06,0,0.375,11.857170764475894,-0.32767490181249403,7.263676200450287e-07,7.263676200450287e-07
219,2000-08-07,0,0.7916666666666666,11.912017483465025,0.5030675303077664,1.975122154065513e-07,1.975122154065513e-07
220,2000-08-08,0,0.875,11.966864202454149,1.0055492090047384,1.0407780053854873e-07,1.0407780053854873e-07
221,2000-08-09,0,0.75,12.02171092144328,0.5746858243815925,1.71769827294617e-07,1.71769827294617e-07
222,2000-08-10,0,0.16666666666666666,12.076557640432407,1.5566800413032251,1.091417793094479e-07,1.091417793094479e-07
223,2000-08-11,0,0.9583333333333334,12.131404359421538,-0.41891834577699755,3.3755645353229156e-07,3.3755645353229156e-07
224,2000-08-12,0,0.25,12.186251078410665,-0.40971691734546317,6.429184905938021e-07,6.429184905938021e-07
225,2000-08-13,0,0.5,12.24109779739979,1.1163745395696731,1.0303613748427505e-07,1.0303613748427505e-07
226,2000-08-14,0,0.041666666666666664,12.29594451638892,-0.25097929898844,6.054186662063637e-07,6.054186662063637e-07
227,2000-08-15,0,0.25,12.35079123537805,-0.41522808428129954,5.483912334808409e-07,5.483912334808409e-07
228,2000-08-16,0,0.2916666666666667,12.405637954367174,-0.639086148912127,6.228673911951171e-07,6.228673911951171e-07
229,2000-08-17,0,0.9583333333333334,12.460484673356307,2.497767594403418,1.3144014868497503e-08,1.3144014868497503e-08
230,2000-08-18,0,0.5833333333333334,12.51533139234543,-3.0051281618157635,4.442690983341482e-06,4.442690983341482e-06
231,2000-08-19,0,0.7083333333333334,12.570178111334563,-0.8739972321839682,4.4055614757939417e-07,4.4055614757939417e-07
232,2000-08-20,0,0.20833333333333334,12.625024830323694,-2.6501892435062016,4.061806859483906e-06,4.061806859483906e-06
233,2000-08-21,0,0.5416666666666666,12.679871549312823,1.1240054530877348,6.324451749694567e-08,6.324451749694567e-08
234,2000-08-22,0,0.3333333333333333,12.734718268301949,-0.21363700722472742,2.8093898727336655e-07,2.8093898727336655e-07
235,2000-08-23,0,0.375,12.78956498729108,1.1318315659829334,6.643045159776253e-08,6.643045159776253e-08
236,2000-08-24,0,0.8333333333333334,12.844411706280203,0.03723304388590682,1.1881575660966934e-07,1.1881575660966934e-07
237,2000-08-25,0,0.7916666666666666,12.899258425269332,1.3027503327733518,3.3078273869865565e-08,3.3078273869865565e-08
238,2000-08-26,0,0.6666666666666666,12.954105144258463,0.24990045029355692,1.0168500531385699e-07,1.0168500531385699e-07
239,2000-08-27,0,0.7916666666666666,13.008951863247592,-0.6458677070913867,2.0805475499046802e-07,2.0805475499046802e-07
240,2000-08-28,0,0.125,13.063798582236718,0.4711960072549594,1.2553160048079085e-07,1.2553160048079085e-07
241,2000-08-29,0,0.2916666666666667,13.118645301225847,-0.3981032935338165,2.3992909415480517e-07,2.3992909415480517e-07
242,2000-08-30,0,0.375,13.173492020214976,-0.9592151917491577,3.66235029555442e-07,3.66235029555442e-07
243,2000-08-31,0,0.7916666666666666,13.228338739204105,0.5408730469961762,5.0992249988169575e-08,5.0992249988169575e-08
